pump,start_time,end_time,elapsed_time_ms,flowrate,volume,total_volume,pulse_count
CHARLES_AUSTEN_PUMP,1748645989,1748646004,15000.10,0.000,0.000,3672.880,0
AQUATEC_PUMP,1748646007,1748646013,6000.10,0.000,0.000,3672.880,0
CHARLES_AUSTEN_PUMP,1748646016,1748646031,15000.09,0.000,0.000,3672.880,0
AQUATEC_PUMP,1748646034,1748646040,6000.09,0.000,0.000,3672.880,0
CHARLES_AUSTEN_PUMP,1748646043,1748646058,15000.09,0.000,0.000,3672.880,0
AQUATEC_PUMP,1748646061,1748646067,6000.09,0.000,0.000,3672.880,0
CHARLES_AUSTEN_PUMP,1748646070,1748646085,15000.09,0.000,0.000,3672.880,0
AQUATEC_PUMP,1748646088,1748646094,6000.10,0.000,0.000,3672.880,0
CHARLES_AUSTEN_PUMP,1748646097,1748646112,15000.09,0.000,0.000,3672.880,0
AQUATEC_PUMP,1748646115,1748646121,6000.11,0.000,0.000,3672.880,0
CHARLES_AUSTEN_PUMP,1748646124,1748646139,15000.09,0.000,0.000,3672.880,0
AQUATEC_PUMP,1748646142,1748646148,6000.09,0.000,0.000,3672.880,0
CHARLES_AUSTEN_PUMP,1748646151,1748646166,15000.11,0.000,0.000,3672.880,0
AQUATEC_PUMP,1748646169,1748646175,6000.10,0.000,0.000,3672.880,0
CHARLES_AUSTEN_PUMP,1748646178,1748646193,15000.10,0.000,0.000,3672.880,0
AQUATEC_PUMP,1748646196,1748646202,6000.17,0.000,0.000,3672.880,0
CHARLES_AUSTEN_PUMP,1748646205,1748646220,15000.10,0.000,0.000,3672.880,0
AQUATEC_PUMP,1748646223,1748646229,6000.10,0.000,0.000,3672.880,0
CHARLES_AUSTEN_PUMP,1748646232,1748646247,15000.11,0.000,0.000,3672.880,0
AQUATEC_PUMP,1748646250,1748646256,6000.09,0.000,0.000,3672.880,0
CHARLES_AUSTEN_PUMP,1748646259,1748646274,15000.09,0.000,0.000,3672.880,0
AQUATEC_PUMP,1748646277,1748646283,6000.09,0.000,0.000,3672.880,0
CHARLES_AUSTEN_PUMP,1748646286,1748646301,15000.09,0.000,0.000,3672.880,0
AQUATEC_PUMP,1748646304,1748646310,6000.09,0.000,0.000,3672.880,0
CHARLES_AUSTEN_PUMP,1748646313,1748646328,15000.09,0.000,0.000,3672.880,0
AQUATEC_PUMP,1748646331,1748646337,6000.15,0.000,0.000,3672.880,0
CHARLES_AUSTEN_PUMP,1748646340,1748646355,15000.09,0.000,0.000,3672.880,0
AQUATEC_PUMP,1748646358,1748646364,6000.11,0.000,0.000,3672.880,0
CHARLES_AUSTEN_PUMP,1748646367,1748646382,15000.11,0.000,0.000,3672.880,0
AQUATEC_PUMP,1748646385,1748646391,6000.10,0.000,0.000,3672.880,0
CHARLES_AUSTEN_PUMP,1748646394,1748646409,15000.10,0.000,0.000,3672.880,0
AQUATEC_PUMP,1748646412,1748646418,6000.09,0.000,0.000,3672.880,0
CHARLES_AUSTEN_PUMP,1748646421,1748646436,15000.15,0.000,0.000,3672.880,0
AQUATEC_PUMP,1748646439,1748646445,6000.10,0.000,0.000,3672.880,0
CHARLES_AUSTEN_PUMP,1748646448,1748646463,15000.09,0.000,0.000,3672.880,0
AQUATEC_PUMP,1748646466,1748646472,6000.09,0.000,0.000,3672.880,0
CHARLES_AUSTEN_PUMP,1748646475,1748646490,15000.10,0.000,0.000,3672.880,0
AQUATEC_PUMP,1748646493,1748646499,6000.10,0.000,0.000,3672.880,0
CHARLES_AUSTEN_PUMP,1748646502,1748646517,15000.11,0.000,0.000,3672.880,0
AQUATEC_PUMP,1748646520,1748646526,6000.11,0.000,0.000,3672.880,0
CHARLES_AUSTEN_PUMP,1748646529,1748646544,15000.09,0.000,0.000,3672.880,0
AQUATEC_PUMP,1748646547,1748646553,6000.10,0.000,0.000,3672.880,0
CHARLES_AUSTEN_PUMP,1748646556,1748646571,15000.10,0.000,0.000,3672.880,0
AQUATEC_PUMP,1748646574,1748646580,6000.09,0.000,0.000,3672.880,0
CHARLES_AUSTEN_PUMP,1748646583,1748646598,15000.09,0.000,0.000,3672.880,0
AQUATEC_PUMP,1748646601,1748646607,6000.09,0.000,0.000,3672.880,0
CHARLES_AUSTEN_PUMP,1748646610,1748646625,15000.10,0.000,0.000,3672.880,0
AQUATEC_PUMP,1748646628,1748646634,6000.10,0.000,0.000,3672.880,0
CHARLES_AUSTEN_PUMP,1748646637,1748646652,15000.11,0.000,0.000,3672.880,0
AQUATEC_PUMP,1748646655,1748646661,6000.09,0.000,0.000,3672.880,0
CHARLES_AUSTEN_PUMP,1748646664,1748646679,15000.09,0.000,0.000,3672.880,0
AQUATEC_PUMP,1748646682,1748646688,6000.11,0.000,0.000,3672.880,0
CHARLES_AUSTEN_PUMP,1748646691,1748646706,15000.09,0.000,0.000,3672.880,0
AQUATEC_PUMP,1748646709,1748646715,6000.09,0.000,0.000,3672.880,0
CHARLES_AUSTEN_PUMP,1748646718,1748646733,15000.09,0.000,0.000,3672.880,0
AQUATEC_PUMP,1748646736,1748646742,6000.10,0.000,0.000,3672.880,0
CHARLES_AUSTEN_PUMP,1748646745,1748646760,15000.16,0.000,0.000,3672.880,0
AQUATEC_PUMP,1748646763,1748646769,6000.16,0.000,0.000,3672.880,0
CHARLES_AUSTEN_PUMP,1748646772,1748646787,15000.09,0.000,0.000,3672.880,0
AQUATEC_PUMP,1748646790,1748646796,6000.11,0.000,0.000,3672.880,0
CHARLES_AUSTEN_PUMP,1748646799,1748646814,15000.09,0.000,0.000,3672.880,0
AQUATEC_PUMP,1748646817,1748646823,6000.09,0.000,0.000,3672.880,0
CHARLES_AUSTEN_PUMP,1748646826,1748646841,15000.09,0.000,0.000,3672.880,0
AQUATEC_PUMP,1748646844,1748646850,6000.17,0.000,0.000,3672.880,0
CHARLES_AUSTEN_PUMP,1748646853,1748646868,15000.09,0.000,0.000,3672.880,0
AQUATEC_PUMP,1748646871,1748646877,6000.09,0.000,0.000,3672.880,0
CHARLES_AUSTEN_PUMP,1748646880,1748646895,15000.09,0.000,0.000,3672.880,0
AQUATEC_PUMP,1748646898,1748646904,6000.10,0.000,0.000,3672.880,0
CHARLES_AUSTEN_PUMP,1748646907,1748646922,15000.09,0.000,0.000,3672.880,0
AQUATEC_PUMP,1748646925,1748646931,6000.10,0.000,0.000,3672.880,0
CHARLES_AUSTEN_PUMP,1748646934,1748646949,15000.10,0.000,0.000,3672.880,0
AQUATEC_PUMP,1748646952,1748646958,6000.09,0.000,0.000,3672.880,0
CHARLES_AUSTEN_PUMP,1748646961,1748646976,15000.10,0.000,0.000,3672.880,0
AQUATEC_PUMP,1748646979,1748646985,6000.10,0.000,0.000,3672.880,0
CHARLES_AUSTEN_PUMP,1748646988,1748647003,15000.10,0.000,0.000,3672.880,0
AQUATEC_PUMP,1748647006,1748647012,6000.09,0.000,0.000,3672.880,0
CHARLES_AUSTEN_PUMP,1748647015,1748647030,15000.09,0.000,0.000,3672.880,0
AQUATEC_PUMP,1748647033,1748647039,6000.17,0.000,0.000,3672.880,0
CHARLES_AUSTEN_PUMP,1748647042,1748647057,15000.10,0.000,0.000,3672.880,0
AQUATEC_PUMP,1748647060,1748647066,6000.09,0.000,0.000,3672.880,0
CHARLES_AUSTEN_PUMP,1748647069,1748647084,15000.09,0.000,0.000,3672.880,0
AQUATEC_PUMP,1748647087,1748647093,6000.10,0.000,0.000,3672.880,0
CHARLES_AUSTEN_PUMP,1748647096,1748647111,15000.17,0.000,0.000,3672.880,0
AQUATEC_PUMP,1748647114,1748647120,6000.10,0.000,0.000,3672.880,0
CHARLES_AUSTEN_PUMP,1748647123,1748647138,15000.10,0.000,0.000,3672.880,0
