pump,start_time,end_time,elapsed_time_ms,flowrate,volume,total_volume,pulse_count
AQUATEC_PUMP,1748473761,1748473767,6000.09,3.245,0.325,706.134,172
CHARLES_AUSTEN_PUMP,1748473770,1748473785,15000.09,0.839,0.210,706.343,145
AQUATEC_PUMP,1748473788,1748473794,6000.09,3.264,0.326,706.670,173
CHARLES_AUSTEN_PUMP,1748473797,1748473812,15000.09,0.839,0.210,706.880,145
AQUATEC_PUMP,1748473815,1748473821,6000.09,3.207,0.321,707.200,170
CHARLES_AUSTEN_PUMP,1748473824,1748473839,15000.09,0.834,0.208,707.409,144
AQUATEC_PUMP,1748473842,1748473848,6000.09,3.264,0.326,707.735,173
CHARLES_AUSTEN_PUMP,1748473851,1748473866,15000.05,0.845,0.211,707.947,146
AQUATEC_PUMP,1748473869,1748473875,6000.09,3.245,0.325,708.271,172
CHARLES_AUSTEN_PUMP,1748473878,1748473893,15000.09,0.834,0.208,708.479,144
AQUATEC_PUMP,1748473896,1748473902,6000.09,3.283,0.328,708.808,174
CHARLES_AUSTEN_PUMP,1748473905,1748473920,15000.09,0.839,0.210,709.018,145
AQUATEC_PUMP,1748473923,1748473929,6000.09,3.264,0.326,709.344,173
CHARLES_AUSTEN_PUMP,1748473932,1748473947,15000.08,0.851,0.213,709.557,147
AQUATEC_PUMP,1748473950,1748473956,6000.09,3.283,0.328,709.885,174
CHARLES_AUSTEN_PUMP,1748473959,1748473974,15000.09,0.839,0.210,710.095,145
AQUATEC_PUMP,1748473977,1748473983,6000.09,3.264,0.326,710.421,173
CHARLES_AUSTEN_PUMP,1748473986,1748474001,15000.09,0.834,0.208,710.630,144
AQUATEC_PUMP,1748474004,1748474010,6000.09,3.245,0.325,710.954,172
CHARLES_AUSTEN_PUMP,1748474013,1748474028,15000.09,0.839,0.210,711.164,145
AQUATEC_PUMP,1748474031,1748474037,6000.09,3.302,0.330,711.494,175
CHARLES_AUSTEN_PUMP,1748474040,1748474055,15000.09,0.828,0.207,711.701,143
AQUATEC_PUMP,1748474058,1748474064,6000.09,3.302,0.330,712.031,175
CHARLES_AUSTEN_PUMP,1748474067,1748474082,15000.09,0.845,0.211,712.243,146
AQUATEC_PUMP,1748474085,1748474091,6000.09,3.226,0.323,712.565,171
CHARLES_AUSTEN_PUMP,1748474094,1748474109,15000.09,0.834,0.208,712.774,144
AQUATEC_PUMP,1748474112,1748474118,6000.09,3.302,0.330,713.104,175
CHARLES_AUSTEN_PUMP,1748474121,1748474136,15000.09,0.839,0.210,713.314,145
AQUATEC_PUMP,1748474139,1748474145,6000.09,3.264,0.326,713.640,173
CHARLES_AUSTEN_PUMP,1748474148,1748474163,15000.09,0.839,0.210,713.850,145
AQUATEC_PUMP,1748474166,1748474172,6000.09,3.264,0.326,714.176,173
CHARLES_AUSTEN_PUMP,1748474175,1748474190,15000.09,0.839,0.210,714.386,145
AQUATEC_PUMP,1748474193,1748474199,6000.11,3.302,0.330,714.716,175
CHARLES_AUSTEN_PUMP,1748474202,1748474217,15000.09,0.839,0.210,714.926,145
AQUATEC_PUMP,1748474220,1748474226,6000.09,3.283,0.328,715.255,174
CHARLES_AUSTEN_PUMP,1748474229,1748474244,15000.09,0.845,0.211,715.466,146
AQUATEC_PUMP,1748474247,1748474253,6000.06,3.302,0.330,715.796,175
CHARLES_AUSTEN_PUMP,1748474256,1748474271,15000.08,0.845,0.211,716.007,146
AQUATEC_PUMP,1748474274,1748474280,6000.08,3.264,0.326,716.334,173
CHARLES_AUSTEN_PUMP,1748474283,1748474298,15000.09,0.834,0.208,716.542,144
AQUATEC_PUMP,1748474301,1748474307,6000.09,3.302,0.330,716.872,175
CHARLES_AUSTEN_PUMP,1748474310,1748474325,15000.08,0.845,0.211,717.084,146
AQUATEC_PUMP,1748474328,1748474334,6000.09,3.302,0.330,717.414,175
CHARLES_AUSTEN_PUMP,1748474337,1748474352,15000.09,0.845,0.211,717.625,146
AQUATEC_PUMP,1748474355,1748474361,6000.09,3.302,0.330,717.955,175
CHARLES_AUSTEN_PUMP,1748474364,1748474379,15000.09,0.845,0.211,718.167,146
AQUATEC_PUMP,1748474382,1748474388,6000.09,3.264,0.326,718.493,173
CHARLES_AUSTEN_PUMP,1748474391,1748474406,15000.09,0.851,0.213,718.706,147
AQUATEC_PUMP,1748474409,1748474415,6000.10,3.207,0.321,719.026,170
CHARLES_AUSTEN_PUMP,1748474418,1748474433,15000.09,0.839,0.210,719.236,145
AQUATEC_PUMP,1748474436,1748474442,6000.11,3.207,0.321,719.557,170
CHARLES_AUSTEN_PUMP,1748474445,1748474460,15000.09,0.839,0.210,719.767,145
AQUATEC_PUMP,1748474463,1748474469,6000.09,3.283,0.328,720.095,174
CHARLES_AUSTEN_PUMP,1748474472,1748474487,15000.09,0.845,0.211,720.307,146
AQUATEC_PUMP,1748474490,1748474496,6000.09,3.226,0.323,720.629,171
CHARLES_AUSTEN_PUMP,1748474499,1748474514,15000.09,0.845,0.211,720.840,146
AQUATEC_PUMP,1748474517,1748474523,6000.09,3.226,0.323,721.163,171
CHARLES_AUSTEN_PUMP,1748474526,1748474541,15000.09,0.828,0.207,721.370,143
AQUATEC_PUMP,1748474544,1748474550,6000.09,3.264,0.326,721.696,173
CHARLES_AUSTEN_PUMP,1748474553,1748474568,15000.08,0.851,0.213,721.909,147
AQUATEC_PUMP,1748474571,1748474577,6000.09,3.245,0.325,722.234,172
CHARLES_AUSTEN_PUMP,1748474580,1748474595,15000.09,0.839,0.210,722.444,145
AQUATEC_PUMP,1748474598,1748474604,6000.09,3.283,0.328,722.772,174
CHARLES_AUSTEN_PUMP,1748474607,1748474622,15000.09,0.845,0.211,722.983,146
AQUATEC_PUMP,1748474625,1748474631,6000.09,3.245,0.325,723.308,172
CHARLES_AUSTEN_PUMP,1748474634,1748474649,15000.09,0.839,0.210,723.518,145
AQUATEC_PUMP,1748474652,1748474658,6000.05,3.321,0.332,723.850,176
CHARLES_AUSTEN_PUMP,1748474661,1748474676,15000.09,0.845,0.211,724.061,146
AQUATEC_PUMP,1748474679,1748474685,6000.09,3.302,0.330,724.391,175
CHARLES_AUSTEN_PUMP,1748474688,1748474703,15000.09,0.845,0.211,724.602,146
AQUATEC_PUMP,1748474706,1748474712,6000.09,3.321,0.332,724.934,176
CHARLES_AUSTEN_PUMP,1748474715,1748474730,15000.09,0.839,0.210,725.144,145
AQUATEC_PUMP,1748474733,1748474739,6000.09,3.283,0.328,725.473,174
CHARLES_AUSTEN_PUMP,1748474742,1748474757,15000.10,0.851,0.213,725.685,147
AQUATEC_PUMP,1748474760,1748474766,6000.09,3.226,0.323,726.008,171
CHARLES_AUSTEN_PUMP,1748474769,1748474784,15000.09,0.839,0.210,726.218,145
AQUATEC_PUMP,1748474787,1748474793,6000.09,3.245,0.325,726.542,172
CHARLES_AUSTEN_PUMP,1748474796,1748474811,15000.09,0.834,0.208,726.751,144
AQUATEC_PUMP,1748474814,1748474820,6000.09,3.264,0.326,727.077,173
CHARLES_AUSTEN_PUMP,1748474823,1748474838,15000.09,0.845,0.211,727.288,146
AQUATEC_PUMP,1748474841,1748474847,6000.09,3.245,0.325,727.613,172
CHARLES_AUSTEN_PUMP,1748474850,1748474865,15000.09,0.839,0.210,727.823,145
AQUATEC_PUMP,1748474868,1748474874,6000.09,3.264,0.326,728.149,173
CHARLES_AUSTEN_PUMP,1748474877,1748474892,15000.09,0.839,0.210,728.359,145
AQUATEC_PUMP,1748474895,1748474901,6000.09,3.321,0.332,728.691,176
CHARLES_AUSTEN_PUMP,1748474904,1748474919,15000.08,0.857,0.214,728.905,148
AQUATEC_PUMP,1748474922,1748474928,6000.09,3.264,0.326,729.232,173
CHARLES_AUSTEN_PUMP,1748474931,1748474946,15000.09,0.845,0.211,729.443,146
AQUATEC_PUMP,1748474949,1748474955,6000.09,3.302,0.330,729.773,175
CHARLES_AUSTEN_PUMP,1748474958,1748474973,15000.09,0.857,0.214,729.987,148
AQUATEC_PUMP,1748474976,1748474982,6000.09,3.226,0.323,730.310,171
CHARLES_AUSTEN_PUMP,1748474985,1748475000,15000.09,0.851,0.213,730.523,147
AQUATEC_PUMP,1748475003,1748475009,6000.09,3.283,0.328,730.851,174
CHARLES_AUSTEN_PUMP,1748475012,1748475027,15000.09,0.845,0.211,731.062,146
AQUATEC_PUMP,1748475030,1748475036,6000.09,3.226,0.323,731.385,171
CHARLES_AUSTEN_PUMP,1748475039,1748475054,15000.09,0.839,0.210,731.595,145
AQUATEC_PUMP,1748475057,1748475063,6000.09,3.321,0.332,731.927,176
CHARLES_AUSTEN_PUMP,1748475066,1748475081,15000.09,0.845,0.211,732.138,146
AQUATEC_PUMP,1748475084,1748475090,6000.09,3.283,0.328,732.466,174
CHARLES_AUSTEN_PUMP,1748475093,1748475108,15000.09,0.851,0.213,732.679,147
AQUATEC_PUMP,1748475111,1748475117,6000.09,3.264,0.326,733.006,173
CHARLES_AUSTEN_PUMP,1748475120,1748475135,15000.09,0.845,0.211,733.217,146
AQUATEC_PUMP,1748475138,1748475144,6000.09,3.302,0.330,733.547,175
CHARLES_AUSTEN_PUMP,1748475147,1748475162,15000.09,0.845,0.211,733.758,146
AQUATEC_PUMP,1748475165,1748475171,6000.09,3.302,0.330,734.089,175
CHARLES_AUSTEN_PUMP,1748475174,1748475189,15000.09,0.839,0.210,734.298,145
AQUATEC_PUMP,1748475192,1748475198,6000.09,3.302,0.330,734.629,175
CHARLES_AUSTEN_PUMP,1748475201,1748475216,15000.09,0.845,0.211,734.840,146
AQUATEC_PUMP,1748475219,1748475225,6000.09,3.245,0.325,735.164,172
CHARLES_AUSTEN_PUMP,1748475228,1748475243,15000.09,0.839,0.210,735.374,145
AQUATEC_PUMP,1748475246,1748475252,6000.09,3.264,0.326,735.701,173
CHARLES_AUSTEN_PUMP,1748475255,1748475270,15000.09,0.834,0.208,735.909,144
AQUATEC_PUMP,1748475273,1748475279,6000.09,3.283,0.328,736.237,174
CHARLES_AUSTEN_PUMP,1748475282,1748475297,15000.08,0.839,0.210,736.447,145
AQUATEC_PUMP,1748475300,1748475306,6000.09,3.264,0.326,736.774,173
CHARLES_AUSTEN_PUMP,1748475309,1748475324,15000.09,0.845,0.211,736.985,146
AQUATEC_PUMP,1748475327,1748475333,6000.09,3.321,0.332,737.317,176
CHARLES_AUSTEN_PUMP,1748475336,1748475351,15000.09,0.845,0.211,737.528,146
AQUATEC_PUMP,1748475354,1748475360,6000.09,3.302,0.330,737.858,175
CHARLES_AUSTEN_PUMP,1748475363,1748475378,15000.09,0.851,0.213,738.071,147
AQUATEC_PUMP,1748475381,1748475387,6000.09,3.283,0.328,738.400,174
CHARLES_AUSTEN_PUMP,1748475390,1748475405,15000.09,0.845,0.211,738.611,146
AQUATEC_PUMP,1748475408,1748475414,6000.09,3.245,0.325,738.935,172
CHARLES_AUSTEN_PUMP,1748475417,1748475432,15000.09,0.851,0.213,739.148,147
AQUATEC_PUMP,1748475435,1748475441,6000.09,3.245,0.325,739.473,172
CHARLES_AUSTEN_PUMP,1748475444,1748475459,15000.09,0.845,0.211,739.684,146
AQUATEC_PUMP,1748475462,1748475468,6000.09,3.245,0.325,740.008,172
CHARLES_AUSTEN_PUMP,1748475471,1748475486,15000.09,0.845,0.211,740.220,146
AQUATEC_PUMP,1748475489,1748475495,6000.09,3.302,0.330,740.550,175
CHARLES_AUSTEN_PUMP,1748475498,1748475513,15000.09,0.839,0.210,740.760,145
AQUATEC_PUMP,1748475516,1748475522,6000.09,3.283,0.328,741.088,174
CHARLES_AUSTEN_PUMP,1748475525,1748475540,15000.09,0.851,0.213,741.301,147
AQUATEC_PUMP,1748475543,1748475549,6000.09,3.226,0.323,741.623,171
CHARLES_AUSTEN_PUMP,1748475552,1748475567,15000.09,0.834,0.208,741.832,144
AQUATEC_PUMP,1748475570,1748475576,6000.09,3.264,0.326,742.158,173
CHARLES_AUSTEN_PUMP,1748475579,1748475594,15000.09,0.839,0.210,742.368,145
AQUATEC_PUMP,1748475597,1748475603,6000.09,3.245,0.325,742.693,172
CHARLES_AUSTEN_PUMP,1748475606,1748475621,15000.09,0.839,0.210,742.902,145
AQUATEC_PUMP,1748475624,1748475630,6000.09,3.245,0.325,743.227,172
CHARLES_AUSTEN_PUMP,1748475633,1748475648,15000.08,0.834,0.208,743.435,144
AQUATEC_PUMP,1748475651,1748475657,6000.09,3.264,0.326,743.762,173
CHARLES_AUSTEN_PUMP,1748475660,1748475675,15000.09,0.839,0.210,743.972,145
AQUATEC_PUMP,1748475678,1748475684,6000.09,3.264,0.326,744.298,173
CHARLES_AUSTEN_PUMP,1748475687,1748475702,15000.09,0.851,0.213,744.511,147
AQUATEC_PUMP,1748475705,1748475711,6000.09,3.264,0.326,744.837,173
CHARLES_AUSTEN_PUMP,1748475714,1748475729,15000.09,0.851,0.213,745.050,147
AQUATEC_PUMP,1748475732,1748475738,6000.09,3.226,0.323,745.373,171
CHARLES_AUSTEN_PUMP,1748475741,1748475756,15000.09,0.839,0.210,745.582,145
AQUATEC_PUMP,1748475759,1748475765,6000.09,3.283,0.328,745.911,174
CHARLES_AUSTEN_PUMP,1748475768,1748475783,15000.09,0.839,0.210,746.121,145
AQUATEC_PUMP,1748475786,1748475792,6000.09,3.264,0.326,746.447,173
CHARLES_AUSTEN_PUMP,1748475795,1748475810,15000.10,0.839,0.210,746.657,145
AQUATEC_PUMP,1748475813,1748475819,6000.09,3.151,0.315,746.972,167
CHARLES_AUSTEN_PUMP,1748475822,1748475837,15000.16,0.839,0.210,747.182,145
AQUATEC_PUMP,1748475840,1748475846,6000.09,3.264,0.326,747.508,173
CHARLES_AUSTEN_PUMP,1748475849,1748475864,15000.09,0.845,0.211,747.719,146
AQUATEC_PUMP,1748475867,1748475873,6000.09,3.245,0.325,748.044,172
CHARLES_AUSTEN_PUMP,1748475876,1748475891,15000.09,0.845,0.211,748.255,146
AQUATEC_PUMP,1748475894,1748475900,6000.15,3.264,0.326,748.582,173
CHARLES_AUSTEN_PUMP,1748475903,1748475918,15000.08,0.845,0.211,748.793,146
AQUATEC_PUMP,1748475921,1748475927,6000.09,3.283,0.328,749.121,174
CHARLES_AUSTEN_PUMP,1748475930,1748475945,15000.10,0.839,0.210,749.331,145
AQUATEC_PUMP,1748475948,1748475954,6000.10,3.264,0.326,749.657,173
CHARLES_AUSTEN_PUMP,1748475957,1748475972,15000.09,0.839,0.210,749.867,145
AQUATEC_PUMP,1748475975,1748475981,6000.09,3.245,0.325,750.192,172
CHARLES_AUSTEN_PUMP,1748475984,1748475999,15000.09,0.851,0.213,750.405,147
AQUATEC_PUMP,1748476002,1748476008,6000.09,3.264,0.326,750.731,173
CHARLES_AUSTEN_PUMP,1748476011,1748476026,15000.11,0.845,0.211,750.942,146
AQUATEC_PUMP,1748476029,1748476035,6000.09,3.189,0.319,751.261,169
CHARLES_AUSTEN_PUMP,1748476038,1748476053,15000.10,0.834,0.208,751.470,144
AQUATEC_PUMP,1748476056,1748476062,6000.10,3.245,0.325,751.794,172
CHARLES_AUSTEN_PUMP,1748476065,1748476080,15000.10,0.839,0.210,752.004,145
AQUATEC_PUMP,1748476083,1748476089,6000.09,3.264,0.326,752.330,173
CHARLES_AUSTEN_PUMP,1748476092,1748476107,15000.15,0.851,0.213,752.543,147
AQUATEC_PUMP,1748476110,1748476116,6000.16,3.264,0.326,752.869,173
CHARLES_AUSTEN_PUMP,1748476119,1748476134,15000.09,0.845,0.211,753.081,146
AQUATEC_PUMP,1748476137,1748476143,6000.08,3.283,0.328,753.409,174
CHARLES_AUSTEN_PUMP,1748476146,1748476161,15000.09,0.845,0.211,753.620,146
AQUATEC_PUMP,1748476164,1748476170,6000.09,3.283,0.328,753.949,174
CHARLES_AUSTEN_PUMP,1748476173,1748476188,15000.08,0.845,0.211,754.160,146
AQUATEC_PUMP,1748476191,1748476197,6000.09,3.264,0.326,754.486,173
CHARLES_AUSTEN_PUMP,1748476200,1748476215,15000.09,0.839,0.210,754.696,145
AQUATEC_PUMP,1748476218,1748476224,6000.09,3.189,0.319,755.015,169
CHARLES_AUSTEN_PUMP,1748476227,1748476242,15000.09,0.834,0.208,755.223,144
AQUATEC_PUMP,1748476245,1748476251,6000.09,3.264,0.326,755.550,173
CHARLES_AUSTEN_PUMP,1748476254,1748476269,15000.09,0.845,0.211,755.761,146
AQUATEC_PUMP,1748476272,1748476278,6000.09,3.283,0.328,756.089,174
CHARLES_AUSTEN_PUMP,1748476281,1748476296,15000.09,0.839,0.210,756.299,145
AQUATEC_PUMP,1748476299,1748476305,6000.09,3.226,0.323,756.622,171
CHARLES_AUSTEN_PUMP,1748476308,1748476323,15000.09,0.845,0.211,756.833,146
AQUATEC_PUMP,1748476326,1748476332,6000.10,3.264,0.326,757.160,173
CHARLES_AUSTEN_PUMP,1748476335,1748476350,15000.09,0.839,0.210,757.370,145
AQUATEC_PUMP,1748476353,1748476359,6000.10,3.189,0.319,757.688,169
CHARLES_AUSTEN_PUMP,1748476362,1748476377,15000.08,0.828,0.207,757.895,143
AQUATEC_PUMP,1748476380,1748476386,6000.15,3.264,0.326,758.222,173
CHARLES_AUSTEN_PUMP,1748476389,1748476404,15000.09,0.839,0.210,758.432,145
AQUATEC_PUMP,1748476407,1748476413,6000.09,3.264,0.326,758.758,173
CHARLES_AUSTEN_PUMP,1748476416,1748476431,15000.09,0.839,0.210,758.968,145
AQUATEC_PUMP,1748476434,1748476440,6000.09,3.264,0.326,759.294,173
CHARLES_AUSTEN_PUMP,1748476443,1748476458,15000.09,0.845,0.211,759.506,146
AQUATEC_PUMP,1748476461,1748476467,6000.09,3.226,0.323,759.828,171
CHARLES_AUSTEN_PUMP,1748476470,1748476485,15000.09,0.839,0.210,760.038,145
AQUATEC_PUMP,1748476488,1748476494,6000.09,3.283,0.328,760.366,174
CHARLES_AUSTEN_PUMP,1748476497,1748476512,15000.09,0.839,0.210,760.576,145
AQUATEC_PUMP,1748476515,1748476521,6000.16,3.207,0.321,760.897,170
CHARLES_AUSTEN_PUMP,1748476524,1748476539,15000.09,0.834,0.208,761.105,144
AQUATEC_PUMP,1748476542,1748476548,6000.15,3.264,0.326,761.432,173
CHARLES_AUSTEN_PUMP,1748476551,1748476566,15000.09,0.839,0.210,761.642,145
AQUATEC_PUMP,1748476569,1748476575,6000.15,3.264,0.326,761.968,173
CHARLES_AUSTEN_PUMP,1748476578,1748476593,15000.09,0.845,0.211,762.179,146
AQUATEC_PUMP,1748476596,1748476602,6000.09,3.207,0.321,762.500,170
CHARLES_AUSTEN_PUMP,1748476605,1748476620,15000.09,0.839,0.210,762.710,145
AQUATEC_PUMP,1748476623,1748476629,6000.09,3.245,0.325,763.034,172
CHARLES_AUSTEN_PUMP,1748476632,1748476647,15000.09,0.839,0.210,763.244,145
AQUATEC_PUMP,1748476650,1748476656,6000.10,3.283,0.328,763.573,174
CHARLES_AUSTEN_PUMP,1748476659,1748476674,15000.09,0.845,0.211,763.784,146
AQUATEC_PUMP,1748476677,1748476683,6000.16,3.245,0.325,764.108,172
CHARLES_AUSTEN_PUMP,1748476686,1748476701,15000.09,0.845,0.211,764.320,146
AQUATEC_PUMP,1748476704,1748476710,6000.11,3.226,0.323,764.642,171
CHARLES_AUSTEN_PUMP,1748476713,1748476728,15000.10,0.845,0.211,764.854,146
AQUATEC_PUMP,1748476731,1748476737,6000.09,3.207,0.321,765.174,170
CHARLES_AUSTEN_PUMP,1748476740,1748476755,15000.09,0.834,0.208,765.383,144
AQUATEC_PUMP,1748476758,1748476764,6000.09,3.283,0.328,765.711,174
CHARLES_AUSTEN_PUMP,1748476767,1748476782,15000.09,0.845,0.211,765.922,146
AQUATEC_PUMP,1748476785,1748476791,6000.09,3.283,0.328,766.251,174
CHARLES_AUSTEN_PUMP,1748476794,1748476809,15000.09,0.845,0.211,766.462,146
AQUATEC_PUMP,1748476812,1748476818,6000.10,3.283,0.328,766.790,174
CHARLES_AUSTEN_PUMP,1748476821,1748476836,15000.08,0.834,0.208,766.999,144
AQUATEC_PUMP,1748476839,1748476845,6000.09,3.226,0.323,767.321,171
CHARLES_AUSTEN_PUMP,1748476848,1748476863,15000.09,0.834,0.208,767.530,144
AQUATEC_PUMP,1748476866,1748476872,6000.09,3.226,0.323,767.852,171
CHARLES_AUSTEN_PUMP,1748476875,1748476890,15000.16,0.851,0.213,768.065,147
AQUATEC_PUMP,1748476893,1748476899,6000.09,3.264,0.326,768.391,173
CHARLES_AUSTEN_PUMP,1748476902,1748476917,15000.10,0.839,0.210,768.601,145
AQUATEC_PUMP,1748476920,1748476926,6000.09,3.283,0.328,768.930,174
CHARLES_AUSTEN_PUMP,1748476929,1748476944,15000.05,0.845,0.211,769.141,146
AQUATEC_PUMP,1748476947,1748476953,6000.15,3.302,0.330,769.471,175
CHARLES_AUSTEN_PUMP,1748476956,1748476971,15000.09,0.845,0.211,769.682,146
AQUATEC_PUMP,1748476974,1748476980,6000.09,3.264,0.326,770.009,173
CHARLES_AUSTEN_PUMP,1748476983,1748476998,15000.09,0.839,0.210,770.219,145
AQUATEC_PUMP,1748477001,1748477007,6000.09,3.170,0.317,770.536,168
CHARLES_AUSTEN_PUMP,1748477010,1748477025,15000.09,0.839,0.210,770.745,145
AQUATEC_PUMP,1748477028,1748477034,6000.10,3.302,0.330,771.076,175
CHARLES_AUSTEN_PUMP,1748477037,1748477052,15000.09,0.834,0.208,771.284,144
AQUATEC_PUMP,1748477055,1748477061,6000.09,3.226,0.323,771.607,171
CHARLES_AUSTEN_PUMP,1748477064,1748477079,15000.09,0.839,0.210,771.816,145
AQUATEC_PUMP,1748477082,1748477088,6000.08,3.245,0.325,772.141,172
CHARLES_AUSTEN_PUMP,1748477091,1748477106,15000.09,0.839,0.210,772.351,145
AQUATEC_PUMP,1748477109,1748477115,6000.09,3.302,0.330,772.681,175
CHARLES_AUSTEN_PUMP,1748477118,1748477133,15000.09,0.839,0.210,772.891,145
AQUATEC_PUMP,1748477136,1748477142,6000.11,3.245,0.325,773.215,172
CHARLES_AUSTEN_PUMP,1748477145,1748477160,15000.10,0.839,0.210,773.425,145
AQUATEC_PUMP,1748477163,1748477169,6000.09,3.283,0.328,773.754,174
CHARLES_AUSTEN_PUMP,1748477172,1748477187,15000.09,0.839,0.210,773.963,145
AQUATEC_PUMP,1748477190,1748477196,6000.11,3.245,0.325,774.288,172
CHARLES_AUSTEN_PUMP,1748477199,1748477214,15000.09,0.845,0.211,774.499,146
AQUATEC_PUMP,1748477217,1748477223,6000.09,3.302,0.330,774.829,175
CHARLES_AUSTEN_PUMP,1748477226,1748477241,15000.10,0.834,0.208,775.038,144
AQUATEC_PUMP,1748477244,1748477250,6000.09,3.226,0.323,775.360,171
CHARLES_AUSTEN_PUMP,1748477253,1748477268,15000.06,0.834,0.208,775.569,144
AQUATEC_PUMP,1748477271,1748477277,6000.09,3.321,0.332,775.901,176
CHARLES_AUSTEN_PUMP,1748477280,1748477295,15000.09,0.839,0.210,776.111,145
AQUATEC_PUMP,1748477298,1748477304,6000.16,3.302,0.330,776.441,175
CHARLES_AUSTEN_PUMP,1748477307,1748477322,15000.09,0.839,0.210,776.651,145
AQUATEC_PUMP,1748477325,1748477331,6000.09,3.283,0.328,776.979,174
CHARLES_AUSTEN_PUMP,1748477334,1748477349,15000.08,0.845,0.211,777.190,146
AQUATEC_PUMP,1748477352,1748477358,6000.17,3.207,0.321,777.511,170
CHARLES_AUSTEN_PUMP,1748477361,1748477376,15000.10,0.834,0.208,777.720,144
AQUATEC_PUMP,1748477379,1748477385,6000.08,3.245,0.325,778.044,172
CHARLES_AUSTEN_PUMP,1748477388,1748477403,15000.09,0.839,0.210,778.254,145
AQUATEC_PUMP,1748477406,1748477412,6000.10,3.283,0.328,778.582,174
CHARLES_AUSTEN_PUMP,1748477415,1748477430,15000.11,0.845,0.211,778.793,146
AQUATEC_PUMP,1748477433,1748477439,6000.09,3.207,0.321,779.114,170
CHARLES_AUSTEN_PUMP,1748477442,1748477457,15000.09,0.834,0.208,779.323,144
AQUATEC_PUMP,1748477460,1748477466,6000.09,3.302,0.330,779.653,175
