pump,start_time,end_time,elapsed_time_ms,flowrate,volume,total_volume,pulse_count
CHARLES_AUSTEN_PUMP,1747871787,1747871817,30000.17,0.839,0.420,3800.176,290
AQUATEC_PUMP,1747871827,1747871857,30000.16,3.423,1.711,3801.887,907
CHARLES_AUSTEN_PUMP,1747871867,1747871897,30000.17,0.845,0.423,3802.310,292
AQUATEC_PUMP,1747871907,1747871937,30000.09,3.272,1.636,3803.946,867
CHARLES_AUSTEN_PUMP,1747871947,1747871977,30000.10,0.842,0.421,3804.367,291
AQUATEC_PUMP,1747871987,1747872017,30000.09,3.389,1.694,3806.061,898
CHARLES_AUSTEN_PUMP,1747872027,1747872057,30000.10,0.851,0.425,3806.487,294
AQUATEC_PUMP,1747872067,1747872097,30000.07,3.340,1.670,3808.156,885
CHARLES_AUSTEN_PUMP,1747872107,1747872137,30000.09,0.839,0.420,3808.576,290
AQUATEC_PUMP,1747872147,1747872177,30000.09,3.366,1.683,3810.259,892
CHARLES_AUSTEN_PUMP,1747872187,1747872217,30000.10,0.839,0.420,3810.679,290
AQUATEC_PUMP,1747872227,1747872257,30000.11,3.343,1.672,3812.350,886
CHARLES_AUSTEN_PUMP,1747872267,1747872297,30000.10,0.839,0.420,3812.770,290
AQUATEC_PUMP,1747872307,1747872337,30000.09,3.283,1.642,3814.412,870
CHARLES_AUSTEN_PUMP,1747872347,1747872377,30000.09,0.834,0.417,3814.828,288
AQUATEC_PUMP,1747872387,1747872417,30000.10,3.370,1.685,3816.513,893
CHARLES_AUSTEN_PUMP,1747872427,1747872457,30000.09,0.834,0.417,3816.930,288
AQUATEC_PUMP,1747872467,1747872497,30000.09,3.366,1.683,3818.613,892
CHARLES_AUSTEN_PUMP,1747872507,1747872537,30000.07,0.839,0.420,3819.033,290
AQUATEC_PUMP,1747872547,1747872577,30000.11,3.415,1.708,3820.740,905
CHARLES_AUSTEN_PUMP,1747872587,1747872617,30000.09,0.839,0.420,3821.160,290
AQUATEC_PUMP,1747872627,1747872657,30000.08,3.408,1.704,3822.864,903
CHARLES_AUSTEN_PUMP,1747872667,1747872697,30000.09,0.834,0.417,3823.281,288
AQUATEC_PUMP,1747872707,1747872737,30000.09,3.306,1.653,3824.933,876
CHARLES_AUSTEN_PUMP,1747872747,1747872777,30000.09,0.851,0.425,3825.359,294
AQUATEC_PUMP,1747872787,1747872817,30000.10,3.385,1.692,3827.051,897
CHARLES_AUSTEN_PUMP,1747872827,1747872857,30000.09,0.845,0.423,3827.474,292
AQUATEC_PUMP,1747872867,1747872897,30000.09,3.370,1.685,3829.159,893
CHARLES_AUSTEN_PUMP,1747872907,1747872937,30000.09,0.857,0.428,3829.587,296
AQUATEC_PUMP,1747872947,1747872977,30000.09,3.381,1.691,3831.278,896
CHARLES_AUSTEN_PUMP,1747872987,1747873017,30000.09,0.857,0.428,3831.706,296
AQUATEC_PUMP,1747873027,1747873057,30000.09,3.385,1.692,3833.399,897
CHARLES_AUSTEN_PUMP,1747873067,1747873097,30000.10,0.860,0.430,3833.828,297
AQUATEC_PUMP,1747873107,1747873137,30000.10,3.404,1.702,3835.530,902
CHARLES_AUSTEN_PUMP,1747873147,1747873177,30000.09,0.842,0.421,3835.951,291
AQUATEC_PUMP,1747873187,1747873217,30000.11,3.321,1.660,3837.612,880
CHARLES_AUSTEN_PUMP,1747873227,1747873257,30000.09,0.854,0.427,3838.039,295
AQUATEC_PUMP,1747873267,1747873297,30000.09,3.434,1.717,3839.756,910
CHARLES_AUSTEN_PUMP,1747873307,1747873337,30000.11,0.854,0.427,3840.183,295
AQUATEC_PUMP,1747873347,1747873377,30000.10,3.302,1.651,3841.834,875
CHARLES_AUSTEN_PUMP,1747873387,1747873417,30000.11,0.839,0.420,3842.253,290
AQUATEC_PUMP,1747873427,1747873457,30000.09,3.419,1.709,3843.963,906
CHARLES_AUSTEN_PUMP,1747873467,1747873497,30000.08,0.854,0.427,3844.390,295
AQUATEC_PUMP,1747873507,1747873537,30000.09,3.392,1.696,3846.086,899
CHARLES_AUSTEN_PUMP,1747873547,1747873577,30000.10,0.851,0.425,3846.511,294
AQUATEC_PUMP,1747873587,1747873617,30000.10,3.374,1.687,3848.198,894
CHARLES_AUSTEN_PUMP,1747873627,1747873657,30000.10,0.845,0.423,3848.621,292
AQUATEC_PUMP,1747873667,1747873697,30000.09,3.362,1.681,3850.302,891
CHARLES_AUSTEN_PUMP,1747873707,1747873737,30000.10,0.836,0.418,3850.720,289
AQUATEC_PUMP,1747873747,1747873777,30000.09,3.389,1.694,3852.414,898
CHARLES_AUSTEN_PUMP,1747873787,1747873817,30000.11,0.845,0.423,3852.837,292
AQUATEC_PUMP,1747873827,1747873857,30000.09,3.226,1.613,3854.450,855
CHARLES_AUSTEN_PUMP,1747873867,1747873897,30000.09,0.845,0.423,3854.873,292
AQUATEC_PUMP,1747873907,1747873937,30000.09,3.377,1.689,3856.561,895
CHARLES_AUSTEN_PUMP,1747873947,1747873977,30000.09,0.839,0.420,3856.981,290
AQUATEC_PUMP,1747873987,1747874017,30000.09,3.366,1.683,3858.664,892
CHARLES_AUSTEN_PUMP,1747874027,1747874057,30000.17,0.842,0.421,3859.085,291
AQUATEC_PUMP,1747874067,1747874097,30000.09,3.355,1.677,3860.763,889
CHARLES_AUSTEN_PUMP,1747874107,1747874137,30000.10,0.845,0.423,3861.185,292
AQUATEC_PUMP,1747874147,1747874177,30000.11,3.249,1.625,3862.810,861
CHARLES_AUSTEN_PUMP,1747874187,1747874217,30000.10,0.854,0.427,3863.237,295
AQUATEC_PUMP,1747874227,1747874257,30000.11,3.419,1.709,3864.946,906
CHARLES_AUSTEN_PUMP,1747874267,1747874297,30000.09,0.842,0.421,3865.367,291
AQUATEC_PUMP,1747874307,1747874337,30000.09,3.325,1.662,3867.029,881
CHARLES_AUSTEN_PUMP,1747874347,1747874377,30000.09,0.842,0.421,3867.451,291
AQUATEC_PUMP,1747874387,1747874417,30000.17,3.423,1.711,3869.162,907
CHARLES_AUSTEN_PUMP,1747874427,1747874457,30000.17,0.854,0.427,3869.589,295
AQUATEC_PUMP,1747874467,1747874497,30000.10,3.419,1.709,3871.298,906
CHARLES_AUSTEN_PUMP,1747874507,1747874537,30000.09,0.839,0.420,3871.718,290
AQUATEC_PUMP,1747874547,1747874577,30000.10,3.268,1.634,3873.352,866
CHARLES_AUSTEN_PUMP,1747874587,1747874617,30000.09,0.845,0.423,3873.774,292
AQUATEC_PUMP,1747874627,1747874657,30000.10,3.313,1.657,3875.431,878
CHARLES_AUSTEN_PUMP,1747874667,1747874697,30000.09,0.836,0.418,3875.849,289
AQUATEC_PUMP,1747874707,1747874737,30000.11,3.347,1.674,3877.523,887
CHARLES_AUSTEN_PUMP,1747874747,1747874777,30000.09,0.839,0.420,3877.943,290
AQUATEC_PUMP,1747874787,1747874817,30000.09,3.336,1.668,3879.611,884
CHARLES_AUSTEN_PUMP,1747874827,1747874857,30000.09,0.834,0.417,3880.027,288
AQUATEC_PUMP,1747874867,1747874897,30000.09,3.268,1.634,3881.661,866
CHARLES_AUSTEN_PUMP,1747874907,1747874937,30000.10,0.854,0.427,3882.088,295
AQUATEC_PUMP,1747874947,1747874977,30000.09,3.332,1.666,3883.754,883
CHARLES_AUSTEN_PUMP,1747874987,1747875017,30000.10,0.836,0.418,3884.172,289
AQUATEC_PUMP,1747875027,1747875057,30000.09,3.377,1.689,3885.861,895
CHARLES_AUSTEN_PUMP,1747875067,1747875097,30000.09,0.848,0.424,3886.285,293
AQUATEC_PUMP,1747875107,1747875137,30000.09,3.370,1.685,3887.970,893
CHARLES_AUSTEN_PUMP,1747875147,1747875177,30000.09,0.845,0.423,3888.393,292
AQUATEC_PUMP,1747875187,1747875217,30000.09,3.260,1.630,3890.023,864
CHARLES_AUSTEN_PUMP,1747875227,1747875257,30000.09,0.836,0.418,3890.441,289
AQUATEC_PUMP,1747875267,1747875297,30000.09,3.366,1.683,3892.124,892
CHARLES_AUSTEN_PUMP,1747875307,1747875337,30000.10,0.845,0.423,3892.547,292
AQUATEC_PUMP,1747875347,1747875377,30000.09,3.264,1.632,3894.179,865
CHARLES_AUSTEN_PUMP,1747875387,1747875417,30000.10,0.848,0.424,3894.603,293
AQUATEC_PUMP,1747875427,1747875457,30000.08,3.362,1.681,3896.284,891
CHARLES_AUSTEN_PUMP,1747875467,1747875497,30000.09,0.854,0.427,3896.711,295
AQUATEC_PUMP,1747875507,1747875537,30000.09,3.366,1.683,3898.394,892
CHARLES_AUSTEN_PUMP,1747875547,1747875577,30000.10,0.848,0.424,3898.818,293
AQUATEC_PUMP,1747875587,1747875617,30000.10,3.374,1.687,3900.505,894
CHARLES_AUSTEN_PUMP,1747875627,1747875657,30000.10,0.842,0.421,3900.926,291
AQUATEC_PUMP,1747875667,1747875697,30000.09,3.366,1.683,3902.609,892
CHARLES_AUSTEN_PUMP,1747875707,1747875737,30000.11,0.839,0.420,3903.028,290
AQUATEC_PUMP,1747875747,1747875777,30000.09,3.377,1.689,3904.717,895
CHARLES_AUSTEN_PUMP,1747875787,1747875817,30000.10,0.848,0.424,3905.141,293
AQUATEC_PUMP,1747875827,1747875857,30000.10,3.351,1.675,3906.817,888
CHARLES_AUSTEN_PUMP,1747875867,1747875897,30000.09,0.836,0.418,3907.235,289
AQUATEC_PUMP,1747875907,1747875937,30000.09,3.279,1.640,3908.875,869
CHARLES_AUSTEN_PUMP,1747875947,1747875977,30000.10,0.848,0.424,3909.299,293
AQUATEC_PUMP,1747875987,1747876017,30000.09,3.377,1.689,3910.987,895
CHARLES_AUSTEN_PUMP,1747876027,1747876057,30000.09,0.851,0.425,3911.413,294
AQUATEC_PUMP,1747876067,1747876097,30000.09,3.385,1.692,3913.105,897
CHARLES_AUSTEN_PUMP,1747876107,1747876137,30000.09,0.857,0.428,3913.534,296
AQUATEC_PUMP,1747876147,1747876177,30000.10,3.351,1.675,3915.209,888
CHARLES_AUSTEN_PUMP,1747876187,1747876217,30000.17,0.836,0.418,3915.627,289
AQUATEC_PUMP,1747876227,1747876257,30000.09,3.268,1.634,3917.261,866
CHARLES_AUSTEN_PUMP,1747876267,1747876297,30000.09,0.836,0.418,3917.679,289
AQUATEC_PUMP,1747876307,1747876337,30000.09,3.374,1.687,3919.366,894
CHARLES_AUSTEN_PUMP,1747876347,1747876377,30000.09,0.842,0.421,3919.787,291
AQUATEC_PUMP,1747876387,1747876417,30000.09,3.358,1.679,3921.467,890
CHARLES_AUSTEN_PUMP,1747876427,1747876457,30000.10,0.828,0.414,3921.880,286
AQUATEC_PUMP,1747876467,1747876497,30000.09,3.374,1.687,3923.567,894
CHARLES_AUSTEN_PUMP,1747876507,1747876537,30000.09,0.851,0.425,3923.993,294
AQUATEC_PUMP,1747876547,1747876577,30000.17,3.374,1.687,3925.680,894
CHARLES_AUSTEN_PUMP,1747876587,1747876617,30000.09,0.845,0.423,3926.102,292
AQUATEC_PUMP,1747876627,1747876657,30000.10,3.362,1.681,3927.783,891
CHARLES_AUSTEN_PUMP,1747876667,1747876697,30000.09,0.851,0.425,3928.209,294
AQUATEC_PUMP,1747876707,1747876737,30000.09,3.374,1.687,3929.895,894
CHARLES_AUSTEN_PUMP,1747876747,1747876777,30000.10,0.848,0.424,3930.320,293
AQUATEC_PUMP,1747876787,1747876817,30000.17,3.370,1.685,3932.004,893
CHARLES_AUSTEN_PUMP,1747876827,1747876857,30000.09,0.842,0.421,3932.426,291
AQUATEC_PUMP,1747876867,1747876897,30000.09,3.370,1.685,3934.110,893
CHARLES_AUSTEN_PUMP,1747876907,1747876937,30000.09,0.839,0.420,3934.530,290
AQUATEC_PUMP,1747876947,1747876977,30000.10,3.374,1.687,3936.217,894
CHARLES_AUSTEN_PUMP,1747876987,1747877017,30000.10,0.848,0.424,3936.641,293
AQUATEC_PUMP,1747877027,1747877057,30000.05,3.317,1.658,3938.299,879
CHARLES_AUSTEN_PUMP,1747877067,1747877097,30000.10,0.851,0.425,3938.725,294
AQUATEC_PUMP,1747877107,1747877137,30000.09,3.325,1.662,3940.387,881
CHARLES_AUSTEN_PUMP,1747877147,1747877177,30000.12,0.848,0.424,3940.811,293
AQUATEC_PUMP,1747877187,1747877217,30000.09,3.377,1.689,3942.500,895
CHARLES_AUSTEN_PUMP,1747877227,1747877257,30000.09,0.845,0.423,3942.922,292
AQUATEC_PUMP,1747877267,1747877297,30000.11,3.358,1.679,3944.602,890
CHARLES_AUSTEN_PUMP,1747877307,1747877337,30000.11,0.836,0.418,3945.020,289
AQUATEC_PUMP,1747877347,1747877377,30000.11,3.370,1.685,3946.705,893
CHARLES_AUSTEN_PUMP,1747877387,1747877417,30000.09,0.848,0.424,3947.129,293
AQUATEC_PUMP,1747877427,1747877457,30000.15,3.328,1.664,3948.793,882
CHARLES_AUSTEN_PUMP,1747877467,1747877497,30000.17,0.842,0.421,3949.214,291
AQUATEC_PUMP,1747877507,1747877537,30000.09,3.377,1.689,3950.903,895
CHARLES_AUSTEN_PUMP,1747877547,1747877577,30000.16,0.848,0.424,3951.327,293
AQUATEC_PUMP,1747877587,1747877617,30000.09,3.389,1.694,3953.021,898
CHARLES_AUSTEN_PUMP,1747877627,1747877657,30000.11,0.848,0.424,3953.445,293
AQUATEC_PUMP,1747877667,1747877697,30000.09,3.283,1.642,3955.087,870
CHARLES_AUSTEN_PUMP,1747877707,1747877737,30000.09,0.842,0.421,3955.508,291
AQUATEC_PUMP,1747877747,1747877777,30000.09,3.325,1.662,3957.170,881
CHARLES_AUSTEN_PUMP,1747877787,1747877817,30000.16,0.834,0.417,3957.587,288
AQUATEC_PUMP,1747877827,1747877857,30000.09,3.260,1.630,3959.217,864
CHARLES_AUSTEN_PUMP,1747877867,1747877897,30000.09,0.828,0.414,3959.631,286
AQUATEC_PUMP,1747877907,1747877937,30000.09,3.298,1.649,3961.280,874
CHARLES_AUSTEN_PUMP,1747877947,1747877977,30000.10,0.845,0.423,3961.703,292
AQUATEC_PUMP,1747877987,1747878017,30000.09,3.392,1.696,3963.399,899
CHARLES_AUSTEN_PUMP,1747878027,1747878057,30000.10,0.842,0.421,3963.820,291
AQUATEC_PUMP,1747878067,1747878097,30000.06,3.396,1.698,3965.518,900
CHARLES_AUSTEN_PUMP,1747878107,1747878137,30000.09,0.845,0.423,3965.941,292
AQUATEC_PUMP,1747878147,1747878177,30000.09,3.392,1.696,3967.637,899
CHARLES_AUSTEN_PUMP,1747878187,1747878217,30000.10,0.836,0.418,3968.055,289
AQUATEC_PUMP,1747878227,1747878257,30000.09,3.400,1.700,3969.755,901
CHARLES_AUSTEN_PUMP,1747878267,1747878297,30000.09,0.845,0.423,3970.178,292
AQUATEC_PUMP,1747878307,1747878337,30000.16,3.291,1.645,3971.823,872
CHARLES_AUSTEN_PUMP,1747878347,1747878377,30000.09,0.845,0.423,3972.246,292
AQUATEC_PUMP,1747878387,1747878417,30000.09,3.291,1.645,3973.891,872
CHARLES_AUSTEN_PUMP,1747878427,1747878457,30000.08,0.857,0.428,3974.319,296
AQUATEC_PUMP,1747878467,1747878497,30000.17,3.302,1.651,3975.970,875
CHARLES_AUSTEN_PUMP,1747878507,1747878537,30000.09,0.848,0.424,3976.394,293
AQUATEC_PUMP,1747878547,1747878577,30000.09,3.234,1.617,3978.011,857
CHARLES_AUSTEN_PUMP,1747878587,1747878617,30000.17,0.851,0.425,3978.437,294
AQUATEC_PUMP,1747878627,1747878657,30000.10,3.370,1.685,3980.122,893
CHARLES_AUSTEN_PUMP,1747878667,1747878697,30000.10,0.842,0.421,3980.543,291
AQUATEC_PUMP,1747878707,1747878737,30000.11,3.370,1.685,3982.228,893
CHARLES_AUSTEN_PUMP,1747878747,1747878777,30000.17,0.834,0.417,3982.644,288
AQUATEC_PUMP,1747878787,1747878817,30000.10,3.343,1.672,3984.316,886
CHARLES_AUSTEN_PUMP,1747878827,1747878857,30000.11,0.851,0.425,3984.742,294
AQUATEC_PUMP,1747878867,1747878897,30000.09,3.392,1.696,3986.438,899
CHARLES_AUSTEN_PUMP,1747878907,1747878937,30000.10,0.845,0.423,3986.860,292
AQUATEC_PUMP,1747878947,1747878977,30000.09,3.400,1.700,3988.560,901
CHARLES_AUSTEN_PUMP,1747878987,1747879017,30000.09,0.854,0.427,3988.987,295
AQUATEC_PUMP,1747879027,1747879057,30000.10,3.396,1.698,3990.685,900
CHARLES_AUSTEN_PUMP,1747879067,1747879097,30000.10,0.851,0.425,3991.111,294
AQUATEC_PUMP,1747879107,1747879137,30000.09,3.374,1.687,3992.798,894
CHARLES_AUSTEN_PUMP,1747879147,1747879177,30000.09,0.839,0.420,3993.217,290
AQUATEC_PUMP,1747879187,1747879217,30000.09,3.396,1.698,3994.915,900
CHARLES_AUSTEN_PUMP,1747879227,1747879257,30000.11,0.845,0.423,3995.338,292
AQUATEC_PUMP,1747879267,1747879297,30000.09,3.362,1.681,3997.019,891
CHARLES_AUSTEN_PUMP,1747879307,1747879337,30000.09,0.836,0.418,3997.437,289
AQUATEC_PUMP,1747879347,1747879377,30000.09,3.358,1.679,3999.117,890
CHARLES_AUSTEN_PUMP,1747879387,1747879417,30000.09,0.845,0.423,3999.539,292
AQUATEC_PUMP,1747879427,1747879457,30000.10,3.400,1.700,4001.239,901
CHARLES_AUSTEN_PUMP,1747879467,1747879497,30000.17,0.845,0.423,4001.662,292
AQUATEC_PUMP,1747879507,1747879537,30000.17,3.385,1.692,4003.354,897
CHARLES_AUSTEN_PUMP,1747879547,1747879577,30000.17,0.839,0.420,4003.774,290
AQUATEC_PUMP,1747879587,1747879617,30000.09,3.381,1.691,4005.464,896
CHARLES_AUSTEN_PUMP,1747879627,1747879657,30000.09,0.845,0.423,4005.887,292
AQUATEC_PUMP,1747879667,1747879697,30000.09,3.389,1.694,4007.581,898
CHARLES_AUSTEN_PUMP,1747879707,1747879737,30000.09,0.848,0.424,4008.005,293
AQUATEC_PUMP,1747879747,1747879777,30000.09,3.385,1.692,4009.698,897
CHARLES_AUSTEN_PUMP,1747879787,1747879817,30000.09,0.845,0.423,4010.120,292
AQUATEC_PUMP,1747879827,1747879857,30000.09,3.272,1.636,4011.756,867
CHARLES_AUSTEN_PUMP,1747879867,1747879897,30000.09,0.839,0.420,4012.176,290
AQUATEC_PUMP,1747879907,1747879937,30000.11,3.396,1.698,4013.874,900
CHARLES_AUSTEN_PUMP,1747879947,1747879977,30000.10,0.848,0.424,4014.298,293
AQUATEC_PUMP,1747879987,1747880017,30000.11,3.294,1.647,4015.945,873
CHARLES_AUSTEN_PUMP,1747880027,1747880057,30000.09,0.848,0.424,4016.369,293
AQUATEC_PUMP,1747880067,1747880097,30000.09,3.389,1.694,4018.064,898
CHARLES_AUSTEN_PUMP,1747880107,1747880137,30000.09,0.857,0.428,4018.492,296
AQUATEC_PUMP,1747880147,1747880177,30000.09,3.400,1.700,4020.192,901
CHARLES_AUSTEN_PUMP,1747880187,1747880217,30000.10,0.851,0.425,4020.617,294
AQUATEC_PUMP,1747880227,1747880257,30000.09,3.279,1.640,4022.257,869
CHARLES_AUSTEN_PUMP,1747880267,1747880297,30000.10,0.839,0.420,4022.677,290
AQUATEC_PUMP,1747880307,1747880337,30000.09,3.336,1.668,4024.345,884
CHARLES_AUSTEN_PUMP,1747880347,1747880377,30000.09,0.845,0.423,4024.767,292
AQUATEC_PUMP,1747880387,1747880417,30000.09,3.400,1.700,4026.467,901
CHARLES_AUSTEN_PUMP,1747880427,1747880457,30000.09,0.851,0.425,4026.893,294
AQUATEC_PUMP,1747880467,1747880497,30000.09,3.396,1.698,4028.591,900
CHARLES_AUSTEN_PUMP,1747880507,1747880537,30000.09,0.842,0.421,4029.012,291
AQUATEC_PUMP,1747880547,1747880577,30000.09,3.404,1.702,4030.714,902
CHARLES_AUSTEN_PUMP,1747880587,1747880617,30000.10,0.839,0.420,4031.134,290
AQUATEC_PUMP,1747880627,1747880657,30000.10,3.400,1.700,4032.834,901
CHARLES_AUSTEN_PUMP,1747880667,1747880697,30000.09,0.842,0.421,4033.255,291
AQUATEC_PUMP,1747880707,1747880737,30000.09,3.306,1.653,4034.907,876
