pump,start_time,end_time,elapsed_time_ms,flowrate,volume,total_volume,pulse_count
CHARLES_AUSTEN_PUMP,1747380689,1747380719,30000.15,0.834,0.417,0.417,288
AQUATEC_PUMP,1747380729,1747380759,30000.16,3.415,1.708,2.124,905
CHARLES_AUSTEN_PUMP,1747380769,1747380799,30000.06,0.828,0.414,2.538,286
AQUATEC_PUMP,1747380809,1747380839,30000.10,3.441,1.721,4.259,912
CHARLES_AUSTEN_PUMP,1747380849,1747380879,30000.10,0.836,0.418,4.677,289
AQUATEC_PUMP,1747380889,1747380919,30000.08,3.438,1.719,6.396,911
CHARLES_AUSTEN_PUMP,1747380929,1747380959,30000.10,0.845,0.423,6.819,292
AQUATEC_PUMP,1747380969,1747380999,30000.10,3.438,1.719,8.538,911
CHARLES_AUSTEN_PUMP,1747381009,1747381039,30000.09,0.822,0.411,8.949,284
AQUATEC_PUMP,1747381049,1747381079,30000.09,3.449,1.725,10.673,914
CHARLES_AUSTEN_PUMP,1747381089,1747381119,30000.09,0.828,0.414,11.087,286
AQUATEC_PUMP,1747381129,1747381159,30000.11,3.445,1.723,12.810,913
CHARLES_AUSTEN_PUMP,1747381169,1747381199,30000.09,0.842,0.421,13.231,291
AQUATEC_PUMP,1747381209,1747381239,30000.11,3.441,1.721,14.951,912
CHARLES_AUSTEN_PUMP,1747381249,1747381279,30000.10,0.831,0.415,15.367,287
AQUATEC_PUMP,1747381289,1747381319,30000.09,3.445,1.723,17.089,913
CHARLES_AUSTEN_PUMP,1747381329,1747381359,30000.09,0.825,0.412,17.502,285
AQUATEC_PUMP,1747381369,1747381399,30000.11,3.445,1.723,19.225,913
CHARLES_AUSTEN_PUMP,1747381409,1747381439,30000.09,0.831,0.415,19.640,287
AQUATEC_PUMP,1747381449,1747381479,30000.13,3.449,1.725,21.364,914
CHARLES_AUSTEN_PUMP,1747381489,1747381519,30000.10,0.819,0.410,21.774,283
AQUATEC_PUMP,1747381529,1747381559,30000.09,3.449,1.725,23.498,914
CHARLES_AUSTEN_PUMP,1747381569,1747381599,30000.10,0.828,0.414,23.912,286
AQUATEC_PUMP,1747381609,1747381639,30000.10,3.366,1.683,25.595,892
CHARLES_AUSTEN_PUMP,1747381649,1747381679,30000.09,0.822,0.411,26.006,284
AQUATEC_PUMP,1747381689,1747381719,30000.11,3.438,1.719,27.725,911
CHARLES_AUSTEN_PUMP,1747381729,1747381759,30000.09,0.825,0.412,28.138,285
AQUATEC_PUMP,1747381769,1747381799,30000.09,3.438,1.719,29.857,911
CHARLES_AUSTEN_PUMP,1747381809,1747381839,30000.17,0.834,0.417,30.273,288
AQUATEC_PUMP,1747381849,1747381879,30000.09,3.438,1.719,31.992,911
CHARLES_AUSTEN_PUMP,1747381889,1747381919,30000.09,0.822,0.411,32.403,284
AQUATEC_PUMP,1747381929,1747381959,30000.09,3.438,1.719,34.122,911
CHARLES_AUSTEN_PUMP,1747381969,1747381999,30000.09,0.839,0.420,34.542,290
AQUATEC_PUMP,1747382009,1747382039,30000.10,3.445,1.723,36.264,913
CHARLES_AUSTEN_PUMP,1747382049,1747382079,30000.09,0.828,0.414,36.678,286
AQUATEC_PUMP,1747382089,1747382119,30000.10,3.438,1.719,38.397,911
CHARLES_AUSTEN_PUMP,1747382129,1747382159,30000.11,0.834,0.417,38.814,288
AQUATEC_PUMP,1747382169,1747382199,30000.08,3.442,1.721,40.535,912
CHARLES_AUSTEN_PUMP,1747382209,1747382239,30000.11,0.828,0.414,40.949,286
AQUATEC_PUMP,1747382249,1747382279,30000.09,3.445,1.723,42.671,913
CHARLES_AUSTEN_PUMP,1747382289,1747382319,30000.09,0.825,0.412,43.084,285
AQUATEC_PUMP,1747382329,1747382359,30000.10,3.453,1.726,44.810,915
CHARLES_AUSTEN_PUMP,1747382369,1747382399,30000.12,0.828,0.414,45.224,286
AQUATEC_PUMP,1747382409,1747382439,30000.11,3.449,1.725,46.949,914
CHARLES_AUSTEN_PUMP,1747382449,1747382479,30000.10,0.825,0.412,47.361,285
AQUATEC_PUMP,1747382489,1747382519,30000.19,3.453,1.726,49.087,915
CHARLES_AUSTEN_PUMP,1747382529,1747382559,30000.09,0.828,0.414,49.501,286
AQUATEC_PUMP,1747382569,1747382599,30000.09,3.453,1.726,51.228,915
CHARLES_AUSTEN_PUMP,1747382609,1747382639,30000.10,0.828,0.414,51.642,286
AQUATEC_PUMP,1747382649,1747382679,30000.09,3.453,1.726,53.368,915
CHARLES_AUSTEN_PUMP,1747382689,1747382719,30000.10,0.836,0.418,53.786,289
AQUATEC_PUMP,1747382729,1747382759,30000.11,3.453,1.726,55.513,915
CHARLES_AUSTEN_PUMP,1747382769,1747382799,30000.09,0.825,0.412,55.925,285
AQUATEC_PUMP,1747382809,1747382839,30000.10,3.453,1.726,57.652,915
CHARLES_AUSTEN_PUMP,1747382849,1747382879,30000.09,0.822,0.411,58.063,284
AQUATEC_PUMP,1747382889,1747382919,30000.09,3.457,1.728,59.791,916
CHARLES_AUSTEN_PUMP,1747382929,1747382959,30000.09,0.834,0.417,60.208,288
AQUATEC_PUMP,1747382969,1747382999,30000.30,3.400,1.700,61.908,901
CHARLES_AUSTEN_PUMP,1747383009,1747383039,30000.10,0.836,0.418,62.326,289
AQUATEC_PUMP,1747383049,1747383079,30000.08,3.438,1.719,64.045,911
CHARLES_AUSTEN_PUMP,1747383089,1747383119,30000.09,0.808,0.404,64.448,279
AQUATEC_PUMP,1747383129,1747383159,30000.10,3.453,1.726,66.175,915
CHARLES_AUSTEN_PUMP,1747383169,1747383199,30000.09,0.825,0.412,66.587,285
AQUATEC_PUMP,1747383209,1747383239,30000.18,3.457,1.728,68.316,916
CHARLES_AUSTEN_PUMP,1747383249,1747383279,30000.09,0.825,0.412,68.728,285
AQUATEC_PUMP,1747383289,1747383319,30000.09,3.434,1.717,70.445,910
CHARLES_AUSTEN_PUMP,1747383329,1747383359,30000.09,0.810,0.405,70.850,280
AQUATEC_PUMP,1747383369,1747383399,30000.10,3.453,1.726,72.577,915
CHARLES_AUSTEN_PUMP,1747383409,1747383439,30000.09,0.822,0.411,72.988,284
AQUATEC_PUMP,1747383449,1747383479,30000.10,3.392,1.696,74.684,899
CHARLES_AUSTEN_PUMP,1747383489,1747383519,30000.08,0.819,0.410,75.093,283
AQUATEC_PUMP,1747383529,1747383559,30000.13,3.408,1.704,76.797,903
CHARLES_AUSTEN_PUMP,1747383569,1747383599,30000.09,0.813,0.407,77.204,281
AQUATEC_PUMP,1747383609,1747383639,30000.11,3.445,1.723,78.927,913
CHARLES_AUSTEN_PUMP,1747383649,1747383679,30000.09,0.822,0.411,79.338,284
AQUATEC_PUMP,1747383689,1747383719,30000.10,3.453,1.726,81.064,915
CHARLES_AUSTEN_PUMP,1747383729,1747383759,30000.10,0.819,0.410,81.474,283
AQUATEC_PUMP,1747383769,1747383799,30000.09,3.453,1.726,83.200,915
CHARLES_AUSTEN_PUMP,1747383809,1747383839,30000.12,0.825,0.412,83.612,285
AQUATEC_PUMP,1747383849,1747383879,30000.10,3.457,1.728,85.341,916
CHARLES_AUSTEN_PUMP,1747383889,1747383919,30000.09,0.828,0.414,85.755,286
AQUATEC_PUMP,1747383929,1747383959,30000.09,3.460,1.730,87.485,917
CHARLES_AUSTEN_PUMP,1747383969,1747383999,30000.09,0.836,0.418,87.903,289
AQUATEC_PUMP,1747384009,1747384039,30000.11,3.438,1.719,89.622,911
CHARLES_AUSTEN_PUMP,1747384049,1747384079,30000.09,0.822,0.411,90.033,284
AQUATEC_PUMP,1747384089,1747384119,30000.17,3.464,1.732,91.765,918
CHARLES_AUSTEN_PUMP,1747384129,1747384159,30000.16,0.831,0.415,92.180,287
AQUATEC_PUMP,1747384169,1747384199,30000.09,3.460,1.730,93.910,917
CHARLES_AUSTEN_PUMP,1747384209,1747384239,30000.09,0.842,0.421,94.332,291
AQUATEC_PUMP,1747384249,1747384279,30000.09,3.453,1.726,96.058,915
CHARLES_AUSTEN_PUMP,1747384289,1747384319,30000.10,0.825,0.412,96.470,285
AQUATEC_PUMP,1747384329,1747384359,30000.09,3.460,1.730,98.201,917
CHARLES_AUSTEN_PUMP,1747384369,1747384399,30000.10,0.834,0.417,98.617,288
AQUATEC_PUMP,1747384409,1747384439,30000.11,3.457,1.728,100.346,916
CHARLES_AUSTEN_PUMP,1747384449,1747384479,30000.09,0.831,0.415,100.761,287
AQUATEC_PUMP,1747384489,1747384519,30000.12,3.430,1.715,102.476,909
CHARLES_AUSTEN_PUMP,1747384529,1747384559,30000.09,0.808,0.404,102.880,279
AQUATEC_PUMP,1747384569,1747384599,30000.09,3.460,1.730,104.610,917
CHARLES_AUSTEN_PUMP,1747384609,1747384639,30000.10,0.822,0.411,105.021,284
AQUATEC_PUMP,1747384649,1747384679,30000.10,3.408,1.704,106.725,903
CHARLES_AUSTEN_PUMP,1747384689,1747384719,30000.16,0.819,0.410,107.134,283
AQUATEC_PUMP,1747384729,1747384759,30000.10,3.460,1.730,108.865,917
CHARLES_AUSTEN_PUMP,1747384769,1747384799,30000.10,0.813,0.407,109.271,281
AQUATEC_PUMP,1747384809,1747384839,30000.09,3.415,1.708,110.979,905
CHARLES_AUSTEN_PUMP,1747384849,1747384879,30000.09,0.819,0.410,111.388,283
AQUATEC_PUMP,1747384889,1747384919,30000.10,3.460,1.730,113.119,917
CHARLES_AUSTEN_PUMP,1747384929,1747384959,30000.09,0.810,0.405,113.524,280
AQUATEC_PUMP,1747384969,1747384999,30000.10,3.472,1.736,115.260,920
CHARLES_AUSTEN_PUMP,1747385009,1747385039,30000.09,0.825,0.412,115.672,285
AQUATEC_PUMP,1747385049,1747385079,30000.09,3.464,1.732,117.404,918
CHARLES_AUSTEN_PUMP,1747385089,1747385119,30000.11,0.825,0.412,117.817,285
AQUATEC_PUMP,1747385129,1747385159,30000.09,3.408,1.704,119.520,903
CHARLES_AUSTEN_PUMP,1747385169,1747385199,30000.10,0.831,0.415,119.936,287
AQUATEC_PUMP,1747385209,1747385239,30000.10,3.460,1.730,121.666,917
CHARLES_AUSTEN_PUMP,1747385249,1747385279,30000.10,0.831,0.415,122.081,287
AQUATEC_PUMP,1747385289,1747385319,30000.11,3.460,1.730,123.811,917
CHARLES_AUSTEN_PUMP,1747385329,1747385359,30000.09,0.825,0.412,124.224,285
AQUATEC_PUMP,1747385369,1747385399,30000.10,3.468,1.734,125.958,919
CHARLES_AUSTEN_PUMP,1747385409,1747385439,30000.10,0.822,0.411,126.369,284
AQUATEC_PUMP,1747385449,1747385479,30000.09,3.468,1.734,128.103,919
CHARLES_AUSTEN_PUMP,1747385489,1747385519,30000.20,0.828,0.414,128.517,286
AQUATEC_PUMP,1747385529,1747385559,30000.09,3.468,1.734,130.251,919
CHARLES_AUSTEN_PUMP,1747385569,1747385599,30000.09,0.825,0.412,130.663,285
AQUATEC_PUMP,1747385609,1747385639,30000.12,3.468,1.734,132.397,919
CHARLES_AUSTEN_PUMP,1747385649,1747385679,30000.10,0.828,0.414,132.811,286
AQUATEC_PUMP,1747385689,1747385719,30000.11,3.460,1.730,134.541,917
CHARLES_AUSTEN_PUMP,1747385729,1747385759,30000.09,0.825,0.412,134.954,285
AQUATEC_PUMP,1747385769,1747385799,30000.09,3.464,1.732,136.686,918
CHARLES_AUSTEN_PUMP,1747385809,1747385839,30000.10,0.819,0.410,137.095,283
AQUATEC_PUMP,1747385849,1747385879,30000.12,3.468,1.734,138.829,919
CHARLES_AUSTEN_PUMP,1747385889,1747385919,30000.11,0.822,0.411,139.240,284
AQUATEC_PUMP,1747385929,1747385959,30000.09,3.449,1.725,140.965,914
CHARLES_AUSTEN_PUMP,1747385969,1747385999,30000.10,0.810,0.405,141.370,280
AQUATEC_PUMP,1747386009,1747386039,30000.09,3.464,1.732,143.102,918
CHARLES_AUSTEN_PUMP,1747386049,1747386079,30000.10,0.816,0.408,143.510,282
AQUATEC_PUMP,1747386089,1747386119,30000.11,3.408,1.704,145.214,903
CHARLES_AUSTEN_PUMP,1747386129,1747386159,30000.09,0.836,0.418,145.632,289
AQUATEC_PUMP,1747386169,1747386199,30000.10,3.464,1.732,147.364,918
CHARLES_AUSTEN_PUMP,1747386209,1747386239,30000.11,0.834,0.417,147.781,288
AQUATEC_PUMP,1747386249,1747386279,30000.11,3.411,1.706,149.487,904
CHARLES_AUSTEN_PUMP,1747386289,1747386319,30000.09,0.831,0.415,149.902,287
AQUATEC_PUMP,1747386329,1747386359,30000.17,3.411,1.706,151.608,904
CHARLES_AUSTEN_PUMP,1747386369,1747386399,30000.09,0.831,0.415,152.023,287
AQUATEC_PUMP,1747386409,1747386439,30000.10,3.464,1.732,153.755,918
CHARLES_AUSTEN_PUMP,1747386449,1747386479,30000.09,0.834,0.417,154.172,288
AQUATEC_PUMP,1747386489,1747386519,30000.11,3.468,1.734,155.906,919
CHARLES_AUSTEN_PUMP,1747386529,1747386560,30000.11,0.845,0.423,156.328,292
AQUATEC_PUMP,1747386570,1747386600,30000.06,3.468,1.734,158.062,919
CHARLES_AUSTEN_PUMP,1747386610,1747386640,30000.08,0.836,0.418,158.481,289
AQUATEC_PUMP,1747386650,1747386680,30000.10,3.468,1.734,160.215,919
CHARLES_AUSTEN_PUMP,1747386690,1747386720,30000.09,0.822,0.411,160.626,284
AQUATEC_PUMP,1747386730,1747386760,30000.09,3.464,1.732,162.358,918
CHARLES_AUSTEN_PUMP,1747386770,1747386800,30000.14,0.839,0.420,162.777,290
AQUATEC_PUMP,1747386810,1747386840,30000.09,3.464,1.732,164.509,918
CHARLES_AUSTEN_PUMP,1747386850,1747386880,30000.10,0.816,0.408,164.917,282
AQUATEC_PUMP,1747386890,1747386920,30000.13,3.468,1.734,166.651,919
CHARLES_AUSTEN_PUMP,1747386930,1747386960,30000.10,0.825,0.412,167.064,285
AQUATEC_PUMP,1747386970,1747387000,30000.09,3.468,1.734,168.798,919
CHARLES_AUSTEN_PUMP,1747387010,1747387040,30000.09,0.819,0.410,169.207,283
AQUATEC_PUMP,1747387050,1747387080,30000.10,3.460,1.730,170.938,917
CHARLES_AUSTEN_PUMP,1747387090,1747387120,30000.11,0.816,0.408,171.346,282
AQUATEC_PUMP,1747387130,1747387160,30000.09,3.464,1.732,173.078,918
CHARLES_AUSTEN_PUMP,1747387170,1747387200,30000.17,0.836,0.418,173.496,289
AQUATEC_PUMP,1747387210,1747387240,30000.46,3.430,1.715,175.211,909
CHARLES_AUSTEN_PUMP,1747387250,1747387280,30000.09,0.831,0.415,175.626,287
