pump,start_time,end_time,elapsed_time_ms,flowrate,volume,total_volume,pulse_count
CHARLES_AUSTEN_PUMP,1748300386,1748300401,15000.09,0.816,0.204,6777.383,141
AQUATEC_PUMP,1748300404,1748300410,6000.10,3.321,0.332,6777.715,176
CHARLES_AUSTEN_PUMP,1748300413,1748300428,15000.10,0.822,0.205,6777.921,142
AQUATEC_PUMP,1748300431,1748300437,6000.10,3.321,0.332,6778.253,176
CHARLES_AUSTEN_PUMP,1748300440,1748300455,15000.10,0.822,0.205,6778.458,142
AQUATEC_PUMP,1748300458,1748300464,6000.10,3.340,0.334,6778.792,177
CHARLES_AUSTEN_PUMP,1748300467,1748300482,15000.10,0.810,0.203,6778.995,140
AQUATEC_PUMP,1748300485,1748300491,6000.17,3.321,0.332,6779.327,176
CHARLES_AUSTEN_PUMP,1748300494,1748300509,15000.17,0.822,0.205,6779.532,142
AQUATEC_PUMP,1748300512,1748300518,6000.09,3.245,0.325,6779.857,172
CHARLES_AUSTEN_PUMP,1748300521,1748300536,15000.10,0.816,0.204,6780.061,141
AQUATEC_PUMP,1748300539,1748300545,6000.10,3.283,0.328,6780.389,174
CHARLES_AUSTEN_PUMP,1748300548,1748300563,15000.10,0.816,0.204,6780.593,141
AQUATEC_PUMP,1748300566,1748300572,6000.09,3.264,0.326,6780.920,173
CHARLES_AUSTEN_PUMP,1748300575,1748300590,15000.09,0.816,0.204,6781.124,141
AQUATEC_PUMP,1748300593,1748300599,6000.11,3.264,0.326,6781.450,173
CHARLES_AUSTEN_PUMP,1748300602,1748300617,15000.10,0.805,0.201,6781.651,139
AQUATEC_PUMP,1748300620,1748300626,6000.17,3.302,0.330,6781.982,175
CHARLES_AUSTEN_PUMP,1748300629,1748300644,15000.16,0.816,0.204,6782.186,141
AQUATEC_PUMP,1748300647,1748300653,6000.09,3.245,0.325,6782.510,172
CHARLES_AUSTEN_PUMP,1748300656,1748300671,15000.10,0.816,0.204,6782.714,141
AQUATEC_PUMP,1748300674,1748300680,6000.16,3.264,0.326,6783.041,173
CHARLES_AUSTEN_PUMP,1748300683,1748300698,15000.10,0.805,0.201,6783.242,139
AQUATEC_PUMP,1748300701,1748300707,6000.09,3.321,0.332,6783.574,176
CHARLES_AUSTEN_PUMP,1748300710,1748300725,15000.10,0.816,0.204,6783.778,141
AQUATEC_PUMP,1748300728,1748300734,6000.17,3.340,0.334,6784.112,177
CHARLES_AUSTEN_PUMP,1748300737,1748300752,15000.17,0.816,0.204,6784.316,141
AQUATEC_PUMP,1748300755,1748300761,6000.09,3.283,0.328,6784.644,174
CHARLES_AUSTEN_PUMP,1748300764,1748300779,15000.10,0.822,0.205,6784.850,142
AQUATEC_PUMP,1748300782,1748300788,6000.11,3.264,0.326,6785.176,173
CHARLES_AUSTEN_PUMP,1748300791,1748300806,15000.11,0.810,0.203,6785.379,140
AQUATEC_PUMP,1748300809,1748300815,6000.09,3.283,0.328,6785.707,174
CHARLES_AUSTEN_PUMP,1748300818,1748300833,15000.10,0.816,0.204,6785.911,141
AQUATEC_PUMP,1748300836,1748300842,6000.09,3.264,0.326,6786.238,173
CHARLES_AUSTEN_PUMP,1748300845,1748300860,15000.11,0.810,0.203,6786.440,140
AQUATEC_PUMP,1748300863,1748300869,6000.20,3.321,0.332,6786.772,176
CHARLES_AUSTEN_PUMP,1748300872,1748300887,15000.17,0.828,0.207,6786.979,143
AQUATEC_PUMP,1748300890,1748300896,6000.09,3.283,0.328,6787.307,174
CHARLES_AUSTEN_PUMP,1748300899,1748300914,15000.09,0.822,0.205,6787.513,142
AQUATEC_PUMP,1748300917,1748300923,6000.09,3.264,0.326,6787.839,173
CHARLES_AUSTEN_PUMP,1748300926,1748300941,15000.10,0.816,0.204,6788.043,141
AQUATEC_PUMP,1748300944,1748300950,6000.09,3.283,0.328,6788.372,174
CHARLES_AUSTEN_PUMP,1748300953,1748300968,15000.09,0.828,0.207,6788.579,143
AQUATEC_PUMP,1748300971,1748300977,6000.10,3.302,0.330,6788.909,175
CHARLES_AUSTEN_PUMP,1748300980,1748300995,15000.10,0.816,0.204,6789.113,141
AQUATEC_PUMP,1748300998,1748301004,6000.16,3.321,0.332,6789.445,176
CHARLES_AUSTEN_PUMP,1748301007,1748301022,15000.09,0.810,0.203,6789.648,140
AQUATEC_PUMP,1748301025,1748301031,6000.16,3.283,0.328,6789.976,174
CHARLES_AUSTEN_PUMP,1748301034,1748301049,15000.10,0.816,0.204,6790.180,141
AQUATEC_PUMP,1748301052,1748301058,6000.09,3.340,0.334,6790.514,177
CHARLES_AUSTEN_PUMP,1748301061,1748301076,15000.16,0.816,0.204,6790.718,141
AQUATEC_PUMP,1748301079,1748301085,6000.09,3.302,0.330,6791.048,175
CHARLES_AUSTEN_PUMP,1748301088,1748301103,15000.09,0.816,0.204,6791.252,141
AQUATEC_PUMP,1748301106,1748301112,6000.09,3.302,0.330,6791.582,175
CHARLES_AUSTEN_PUMP,1748301115,1748301130,15000.09,0.805,0.201,6791.784,139
AQUATEC_PUMP,1748301133,1748301139,6000.10,3.302,0.330,6792.114,175
CHARLES_AUSTEN_PUMP,1748301142,1748301157,15000.10,0.822,0.205,6792.319,142
AQUATEC_PUMP,1748301160,1748301166,6000.07,3.283,0.328,6792.648,174
CHARLES_AUSTEN_PUMP,1748301169,1748301184,15000.09,0.810,0.203,6792.850,140
AQUATEC_PUMP,1748301187,1748301193,6000.10,3.321,0.332,6793.182,176
CHARLES_AUSTEN_PUMP,1748301196,1748301211,15000.09,0.816,0.204,6793.386,141
AQUATEC_PUMP,1748301214,1748301220,6000.09,3.321,0.332,6793.718,176
CHARLES_AUSTEN_PUMP,1748301223,1748301238,15000.16,0.816,0.204,6793.922,141
AQUATEC_PUMP,1748301241,1748301247,6000.17,3.321,0.332,6794.255,176
CHARLES_AUSTEN_PUMP,1748301250,1748301265,15000.09,0.822,0.205,6794.460,142
AQUATEC_PUMP,1748301268,1748301274,6000.10,3.321,0.332,6794.792,176
CHARLES_AUSTEN_PUMP,1748301277,1748301292,15000.09,0.822,0.205,6794.998,142
AQUATEC_PUMP,1748301295,1748301301,6000.07,3.321,0.332,6795.330,176
CHARLES_AUSTEN_PUMP,1748301304,1748301319,15000.10,0.822,0.205,6795.535,142
AQUATEC_PUMP,1748301322,1748301328,6000.12,3.321,0.332,6795.867,176
CHARLES_AUSTEN_PUMP,1748301331,1748301346,15000.10,0.828,0.207,6796.074,143
AQUATEC_PUMP,1748301349,1748301355,6000.10,3.321,0.332,6796.406,176
CHARLES_AUSTEN_PUMP,1748301358,1748301373,15000.10,0.822,0.205,6796.612,142
AQUATEC_PUMP,1748301376,1748301382,6000.08,3.340,0.334,6796.946,177
CHARLES_AUSTEN_PUMP,1748301385,1748301400,15000.09,0.828,0.207,6797.153,143
AQUATEC_PUMP,1748301403,1748301409,6000.09,3.340,0.334,6797.487,177
CHARLES_AUSTEN_PUMP,1748301412,1748301427,15000.10,0.822,0.205,6797.692,142
AQUATEC_PUMP,1748301430,1748301436,6000.09,3.321,0.332,6798.024,176
CHARLES_AUSTEN_PUMP,1748301439,1748301454,15000.16,0.822,0.205,6798.230,142
AQUATEC_PUMP,1748301457,1748301463,6000.16,3.321,0.332,6798.562,176
CHARLES_AUSTEN_PUMP,1748301466,1748301481,15000.16,0.828,0.207,6798.769,143
AQUATEC_PUMP,1748301484,1748301490,6000.17,3.302,0.330,6799.099,175
CHARLES_AUSTEN_PUMP,1748301493,1748301508,15000.09,0.816,0.204,6799.303,141
AQUATEC_PUMP,1748301511,1748301517,6000.09,3.321,0.332,6799.635,176
CHARLES_AUSTEN_PUMP,1748301520,1748301535,15000.10,0.816,0.204,6799.839,141
AQUATEC_PUMP,1748301538,1748301544,6000.11,3.321,0.332,6800.171,176
CHARLES_AUSTEN_PUMP,1748301547,1748301562,15000.09,0.816,0.204,6800.375,141
AQUATEC_PUMP,1748301565,1748301571,6000.09,3.321,0.332,6800.707,176
CHARLES_AUSTEN_PUMP,1748301574,1748301589,15000.17,0.822,0.205,6800.913,142
AQUATEC_PUMP,1748301592,1748301598,6000.17,3.264,0.326,6801.239,173
CHARLES_AUSTEN_PUMP,1748301601,1748301616,15000.10,0.816,0.204,6801.443,141
AQUATEC_PUMP,1748301619,1748301625,6000.09,3.321,0.332,6801.775,176
CHARLES_AUSTEN_PUMP,1748301628,1748301643,15000.10,0.816,0.204,6801.979,141
AQUATEC_PUMP,1748301646,1748301652,6000.08,3.264,0.326,6802.306,173
CHARLES_AUSTEN_PUMP,1748301655,1748301670,15000.09,0.816,0.204,6802.510,141
AQUATEC_PUMP,1748301673,1748301679,6000.10,3.321,0.332,6802.842,176
CHARLES_AUSTEN_PUMP,1748301682,1748301697,15000.10,0.816,0.204,6803.046,141
AQUATEC_PUMP,1748301700,1748301706,6000.11,3.321,0.332,6803.378,176
CHARLES_AUSTEN_PUMP,1748301709,1748301724,15000.10,0.816,0.204,6803.582,141
AQUATEC_PUMP,1748301727,1748301733,6000.14,3.207,0.321,6803.903,170
CHARLES_AUSTEN_PUMP,1748301736,1748301751,15000.16,0.816,0.204,6804.107,141
AQUATEC_PUMP,1748301754,1748301760,6000.17,3.340,0.334,6804.441,177
CHARLES_AUSTEN_PUMP,1748301763,1748301778,15000.09,0.822,0.205,6804.646,142
AQUATEC_PUMP,1748301781,1748301787,6000.09,3.340,0.334,6804.980,177
CHARLES_AUSTEN_PUMP,1748301790,1748301805,15000.10,0.816,0.204,6805.184,141
AQUATEC_PUMP,1748301808,1748301814,6000.09,3.321,0.332,6805.516,176
CHARLES_AUSTEN_PUMP,1748301817,1748301832,15000.09,0.822,0.205,6805.722,142
AQUATEC_PUMP,1748301835,1748301841,6000.17,3.264,0.326,6806.048,173
CHARLES_AUSTEN_PUMP,1748301844,1748301859,15000.16,0.816,0.204,6806.252,141
AQUATEC_PUMP,1748301862,1748301868,6000.16,3.321,0.332,6806.585,176
CHARLES_AUSTEN_PUMP,1748301871,1748301886,15000.12,0.822,0.205,6806.790,142
AQUATEC_PUMP,1748301889,1748301895,6000.10,3.321,0.332,6807.122,176
