pump,start_time,end_time,elapsed_time_ms,flowrate,volume,total_volume,pulse_count
AQUATEC_PUMP,1748041831,1748041837,6000.11,3.207,0.321,2229.006,170
CHARLES_AUSTEN_PUMP,1748041840,1748041855,15000.10,0.342,0.085,2229.092,59
AQUATEC_PUMP,1748041858,1748041864,6000.09,3.245,0.325,2229.416,172
CHARLES_AUSTEN_PUMP,1748041867,1748041882,15000.10,0.347,0.087,2229.503,60
AQUATEC_PUMP,1748041885,1748041891,6000.10,3.321,0.332,2229.835,176
CHARLES_AUSTEN_PUMP,1748041894,1748041909,15000.10,0.353,0.088,2229.923,61
AQUATEC_PUMP,1748041912,1748041918,6000.08,3.302,0.330,2230.254,175
CHARLES_AUSTEN_PUMP,1748041921,1748041936,15000.09,0.353,0.088,2230.342,61
AQUATEC_PUMP,1748041939,1748041945,6000.09,3.283,0.328,2230.670,174
CHARLES_AUSTEN_PUMP,1748041948,1748041963,15000.17,0.347,0.087,2230.757,60
AQUATEC_PUMP,1748041966,1748041972,6000.17,3.264,0.326,2231.084,173
CHARLES_AUSTEN_PUMP,1748041975,1748041990,15000.07,0.353,0.088,2231.172,61
AQUATEC_PUMP,1748041993,1748041999,6000.16,3.302,0.330,2231.502,175
CHARLES_AUSTEN_PUMP,1748042002,1748042017,15000.09,0.347,0.087,2231.589,60
AQUATEC_PUMP,1748042020,1748042026,6000.17,3.264,0.326,2231.915,173
CHARLES_AUSTEN_PUMP,1748042029,1748042044,15000.11,0.347,0.087,2232.002,60
AQUATEC_PUMP,1748042047,1748042053,6000.12,3.264,0.326,2232.328,173
CHARLES_AUSTEN_PUMP,1748042056,1748042071,15000.12,0.353,0.088,2232.417,61
AQUATEC_PUMP,1748042074,1748042080,6000.11,3.302,0.330,2232.747,175
CHARLES_AUSTEN_PUMP,1748042083,1748042098,15000.09,0.353,0.088,2232.835,61
AQUATEC_PUMP,1748042101,1748042107,6000.15,3.302,0.330,2233.165,175
CHARLES_AUSTEN_PUMP,1748042110,1748042125,15000.10,0.347,0.087,2233.252,60
AQUATEC_PUMP,1748042128,1748042134,6000.10,3.302,0.330,2233.582,175
CHARLES_AUSTEN_PUMP,1748042137,1748042152,15000.10,0.347,0.087,2233.669,60
AQUATEC_PUMP,1748042155,1748042161,6000.09,3.302,0.330,2233.999,175
CHARLES_AUSTEN_PUMP,1748042164,1748042179,15000.11,0.353,0.088,2234.088,61
AQUATEC_PUMP,1748042182,1748042188,6000.11,3.321,0.332,2234.420,176
CHARLES_AUSTEN_PUMP,1748042191,1748042206,15000.10,0.336,0.084,2234.504,58
AQUATEC_PUMP,1748042209,1748042215,6000.09,3.321,0.332,2234.836,176
CHARLES_AUSTEN_PUMP,1748042218,1748042233,15000.11,0.347,0.087,2234.923,60
AQUATEC_PUMP,1748042236,1748042242,6000.09,3.283,0.328,2235.251,174
CHARLES_AUSTEN_PUMP,1748042245,1748042260,15000.09,0.353,0.088,2235.339,61
AQUATEC_PUMP,1748042263,1748042269,6000.09,3.321,0.332,2235.671,176
CHARLES_AUSTEN_PUMP,1748042272,1748042287,15000.10,0.347,0.087,2235.758,60
AQUATEC_PUMP,1748042290,1748042296,6000.11,3.226,0.323,2236.081,171
CHARLES_AUSTEN_PUMP,1748042299,1748042314,15000.11,0.353,0.088,2236.169,61
AQUATEC_PUMP,1748042317,1748042323,6000.11,3.264,0.326,2236.495,173
CHARLES_AUSTEN_PUMP,1748042326,1748042341,15000.10,0.347,0.087,2236.582,60
AQUATEC_PUMP,1748042344,1748042350,6000.11,3.264,0.326,2236.909,173
CHARLES_AUSTEN_PUMP,1748042353,1748042368,15000.17,0.353,0.088,2236.997,61
AQUATEC_PUMP,1748042371,1748042377,6000.10,3.321,0.332,2237.329,176
CHARLES_AUSTEN_PUMP,1748042380,1748042395,15000.09,0.342,0.085,2237.414,59
AQUATEC_PUMP,1748042398,1748042404,6000.09,3.321,0.332,2237.747,176
CHARLES_AUSTEN_PUMP,1748042407,1748042422,15000.10,0.347,0.087,2237.833,60
AQUATEC_PUMP,1748042425,1748042431,6000.09,3.321,0.332,2238.165,176
CHARLES_AUSTEN_PUMP,1748042434,1748042449,15000.10,0.353,0.088,2238.254,61
AQUATEC_PUMP,1748042452,1748042458,6000.09,3.283,0.328,2238.582,174
CHARLES_AUSTEN_PUMP,1748042461,1748042476,15000.09,0.336,0.084,2238.666,58
AQUATEC_PUMP,1748042479,1748042485,6000.09,3.302,0.330,2238.996,175
CHARLES_AUSTEN_PUMP,1748042488,1748042503,15000.11,0.347,0.087,2239.083,60
AQUATEC_PUMP,1748042506,1748042512,6000.11,3.321,0.332,2239.415,176
CHARLES_AUSTEN_PUMP,1748042515,1748042530,15000.10,0.353,0.088,2239.503,61
AQUATEC_PUMP,1748042533,1748042539,6000.11,3.302,0.330,2239.833,175
CHARLES_AUSTEN_PUMP,1748042542,1748042557,15000.12,0.342,0.085,2239.919,59
AQUATEC_PUMP,1748042560,1748042566,6000.10,3.321,0.332,2240.251,176
CHARLES_AUSTEN_PUMP,1748042569,1748042584,15000.11,0.347,0.087,2240.338,60
AQUATEC_PUMP,1748042587,1748042593,6000.10,3.264,0.326,2240.664,173
CHARLES_AUSTEN_PUMP,1748042596,1748042611,15000.10,0.347,0.087,2240.751,60
AQUATEC_PUMP,1748042614,1748042620,6000.11,3.321,0.332,2241.083,176
CHARLES_AUSTEN_PUMP,1748042623,1748042638,15000.11,0.347,0.087,2241.170,60
AQUATEC_PUMP,1748042641,1748042647,6000.09,3.302,0.330,2241.500,175
CHARLES_AUSTEN_PUMP,1748042650,1748042665,15000.11,0.347,0.087,2241.587,60
AQUATEC_PUMP,1748042668,1748042674,6000.09,3.302,0.330,2241.917,175
CHARLES_AUSTEN_PUMP,1748042677,1748042692,15000.10,0.353,0.088,2242.005,61
AQUATEC_PUMP,1748042695,1748042701,6000.09,3.302,0.330,2242.336,175
CHARLES_AUSTEN_PUMP,1748042704,1748042719,15000.10,0.347,0.087,2242.422,60
AQUATEC_PUMP,1748042722,1748042728,6000.08,3.245,0.325,2242.747,172
CHARLES_AUSTEN_PUMP,1748042731,1748042746,15000.11,0.347,0.087,2242.834,60
AQUATEC_PUMP,1748042749,1748042755,6000.10,3.321,0.332,2243.166,176
CHARLES_AUSTEN_PUMP,1748042758,1748042773,15000.10,0.347,0.087,2243.253,60
AQUATEC_PUMP,1748042776,1748042782,6000.09,3.302,0.330,2243.583,175
CHARLES_AUSTEN_PUMP,1748042785,1748042800,15000.12,0.347,0.087,2243.670,60
AQUATEC_PUMP,1748042803,1748042809,6000.11,3.302,0.330,2244.000,175
CHARLES_AUSTEN_PUMP,1748042812,1748042827,15000.11,0.347,0.087,2244.087,60
AQUATEC_PUMP,1748042830,1748042836,6000.11,3.302,0.330,2244.417,175
CHARLES_AUSTEN_PUMP,1748042839,1748042854,15000.11,0.353,0.088,2244.505,61
AQUATEC_PUMP,1748042857,1748042863,6000.11,3.264,0.326,2244.832,173
CHARLES_AUSTEN_PUMP,1748042866,1748042881,15000.12,0.353,0.088,2244.920,61
AQUATEC_PUMP,1748042884,1748042890,6000.11,3.302,0.330,2245.250,175
CHARLES_AUSTEN_PUMP,1748042893,1748042908,15000.11,0.347,0.087,2245.337,60
AQUATEC_PUMP,1748042911,1748042917,6000.09,3.264,0.326,2245.663,173
CHARLES_AUSTEN_PUMP,1748042920,1748042935,15000.10,0.353,0.088,2245.752,61
AQUATEC_PUMP,1748042938,1748042944,6000.17,3.321,0.332,2246.084,176
CHARLES_AUSTEN_PUMP,1748042947,1748042962,15000.16,0.353,0.088,2246.172,61
AQUATEC_PUMP,1748042965,1748042971,6000.16,3.321,0.332,2246.504,176
CHARLES_AUSTEN_PUMP,1748042974,1748042989,15000.17,0.342,0.085,2246.589,59
AQUATEC_PUMP,1748042992,1748042998,6000.09,3.321,0.332,2246.922,176
CHARLES_AUSTEN_PUMP,1748043001,1748043016,15000.12,0.347,0.087,2247.008,60
AQUATEC_PUMP,1748043019,1748043025,6000.11,3.283,0.328,2247.337,174
CHARLES_AUSTEN_PUMP,1748043028,1748043043,15000.11,0.342,0.085,2247.422,59
AQUATEC_PUMP,1748043046,1748043052,6000.10,3.283,0.328,2247.750,174
CHARLES_AUSTEN_PUMP,1748043055,1748043070,15000.10,0.347,0.087,2247.837,60
AQUATEC_PUMP,1748043073,1748043079,6000.10,3.264,0.326,2248.164,173
CHARLES_AUSTEN_PUMP,1748043082,1748043097,15000.10,0.336,0.084,2248.248,58
AQUATEC_PUMP,1748043100,1748043106,6000.09,3.264,0.326,2248.574,173
CHARLES_AUSTEN_PUMP,1748043109,1748043124,15000.10,0.347,0.087,2248.661,60
AQUATEC_PUMP,1748043127,1748043133,6000.10,3.321,0.332,2248.993,176
CHARLES_AUSTEN_PUMP,1748043136,1748043151,15000.11,0.347,0.087,2249.080,60
AQUATEC_PUMP,1748043154,1748043160,6000.10,3.321,0.332,2249.412,176
CHARLES_AUSTEN_PUMP,1748043163,1748043178,15000.12,0.347,0.087,2249.499,60
AQUATEC_PUMP,1748043181,1748043187,6000.10,3.321,0.332,2249.831,176
CHARLES_AUSTEN_PUMP,1748043190,1748043205,15000.15,0.347,0.087,2249.917,60
AQUATEC_PUMP,1748043208,1748043214,6000.17,3.264,0.326,2250.244,173
CHARLES_AUSTEN_PUMP,1748043217,1748043232,15000.09,0.342,0.085,2250.329,59
AQUATEC_PUMP,1748043235,1748043241,6000.10,3.207,0.321,2250.650,170
CHARLES_AUSTEN_PUMP,1748043244,1748043259,15000.11,0.347,0.087,2250.737,60
AQUATEC_PUMP,1748043262,1748043268,6000.13,3.321,0.332,2251.069,176
CHARLES_AUSTEN_PUMP,1748043271,1748043286,15000.10,0.347,0.087,2251.156,60
AQUATEC_PUMP,1748043289,1748043295,6000.09,3.264,0.326,2251.482,173
CHARLES_AUSTEN_PUMP,1748043298,1748043313,15000.11,0.342,0.085,2251.568,59
AQUATEC_PUMP,1748043316,1748043322,6000.11,3.264,0.326,2251.894,173
CHARLES_AUSTEN_PUMP,1748043325,1748043340,15000.17,0.347,0.087,2251.981,60
AQUATEC_PUMP,1748043343,1748043349,6000.09,3.264,0.326,2252.307,173
CHARLES_AUSTEN_PUMP,1748043352,1748043367,15000.09,0.347,0.087,2252.394,60
AQUATEC_PUMP,1748043370,1748043376,6000.09,3.340,0.334,2252.728,177
CHARLES_AUSTEN_PUMP,1748043379,1748043394,15000.09,0.342,0.085,2252.813,59
AQUATEC_PUMP,1748043397,1748043403,6000.10,3.321,0.332,2253.145,176
CHARLES_AUSTEN_PUMP,1748043406,1748043421,15000.10,0.342,0.085,2253.231,59
AQUATEC_PUMP,1748043424,1748043430,6000.17,3.321,0.332,2253.563,176
CHARLES_AUSTEN_PUMP,1748043433,1748043448,15000.09,0.342,0.085,2253.648,59
AQUATEC_PUMP,1748043451,1748043457,6000.09,3.321,0.332,2253.980,176
CHARLES_AUSTEN_PUMP,1748043460,1748043475,15000.11,0.342,0.085,2254.066,59
AQUATEC_PUMP,1748043478,1748043484,6000.09,3.340,0.334,2254.400,177
CHARLES_AUSTEN_PUMP,1748043487,1748043502,15000.11,0.347,0.087,2254.487,60
AQUATEC_PUMP,1748043505,1748043511,6000.12,3.264,0.326,2254.813,173
CHARLES_AUSTEN_PUMP,1748043514,1748043529,15000.09,0.342,0.085,2254.898,59
AQUATEC_PUMP,1748043532,1748043538,6000.18,3.245,0.325,2255.223,172
CHARLES_AUSTEN_PUMP,1748043541,1748043556,15000.10,0.347,0.087,2255.310,60
AQUATEC_PUMP,1748043559,1748043565,6000.09,3.321,0.332,2255.642,176
CHARLES_AUSTEN_PUMP,1748043568,1748043583,15000.10,0.347,0.087,2255.729,60
AQUATEC_PUMP,1748043586,1748043592,6000.09,3.264,0.326,2256.055,173
CHARLES_AUSTEN_PUMP,1748043595,1748043610,15000.11,0.342,0.085,2256.140,59
AQUATEC_PUMP,1748043613,1748043619,6000.09,3.321,0.332,2256.472,176
CHARLES_AUSTEN_PUMP,1748043622,1748043637,15000.11,0.347,0.087,2256.559,60
AQUATEC_PUMP,1748043640,1748043646,6000.11,3.321,0.332,2256.891,176
CHARLES_AUSTEN_PUMP,1748043649,1748043664,15000.10,0.347,0.087,2256.978,60
AQUATEC_PUMP,1748043667,1748043673,6000.10,3.302,0.330,2257.308,175
CHARLES_AUSTEN_PUMP,1748043676,1748043691,15000.10,0.342,0.085,2257.394,59
AQUATEC_PUMP,1748043694,1748043700,6000.17,3.321,0.332,2257.726,176
CHARLES_AUSTEN_PUMP,1748043703,1748043718,15000.09,0.336,0.084,2257.810,58
AQUATEC_PUMP,1748043721,1748043727,6000.09,3.321,0.332,2258.142,176
CHARLES_AUSTEN_PUMP,1748043730,1748043745,15000.11,0.342,0.085,2258.227,59
AQUATEC_PUMP,1748043748,1748043754,6000.10,3.321,0.332,2258.559,176
CHARLES_AUSTEN_PUMP,1748043757,1748043772,15000.11,0.342,0.085,2258.645,59
AQUATEC_PUMP,1748043775,1748043781,6000.12,3.321,0.332,2258.977,176
CHARLES_AUSTEN_PUMP,1748043784,1748043799,15000.11,0.342,0.085,2259.062,59
AQUATEC_PUMP,1748043802,1748043808,6000.10,3.264,0.326,2259.389,173
CHARLES_AUSTEN_PUMP,1748043811,1748043826,15000.10,0.347,0.087,2259.475,60
AQUATEC_PUMP,1748043829,1748043835,6000.11,3.321,0.332,2259.808,176
CHARLES_AUSTEN_PUMP,1748043838,1748043853,15000.11,0.336,0.084,2259.891,58
AQUATEC_PUMP,1748043856,1748043862,6000.09,3.321,0.332,2260.224,176
CHARLES_AUSTEN_PUMP,1748043865,1748043880,15000.09,0.342,0.085,2260.309,59
AQUATEC_PUMP,1748043883,1748043889,6000.09,3.321,0.332,2260.641,176
CHARLES_AUSTEN_PUMP,1748043892,1748043907,15000.09,0.336,0.084,2260.725,58
AQUATEC_PUMP,1748043910,1748043916,6000.17,3.302,0.330,2261.055,175
CHARLES_AUSTEN_PUMP,1748043919,1748043934,15000.16,0.787,0.197,2261.252,136
AQUATEC_PUMP,1748043937,1748043943,6000.18,3.302,0.330,2261.582,175
CHARLES_AUSTEN_PUMP,1748043946,1748043961,15000.10,0.776,0.194,2261.776,134
AQUATEC_PUMP,1748043964,1748043970,6000.09,3.302,0.330,2262.106,175
CHARLES_AUSTEN_PUMP,1748043973,1748043988,15000.10,0.787,0.197,2262.303,136
AQUATEC_PUMP,1748043991,1748043997,6000.11,3.321,0.332,2262.635,176
CHARLES_AUSTEN_PUMP,1748044000,1748044015,15000.17,0.793,0.198,2262.833,137
AQUATEC_PUMP,1748044018,1748044024,6000.10,3.321,0.332,2263.165,176
CHARLES_AUSTEN_PUMP,1748044027,1748044042,15000.10,0.799,0.200,2263.365,138
AQUATEC_PUMP,1748044045,1748044051,6000.11,3.283,0.328,2263.693,174
CHARLES_AUSTEN_PUMP,1748044054,1748044069,15000.11,0.787,0.197,2263.890,136
AQUATEC_PUMP,1748044072,1748044078,6000.12,3.264,0.326,2264.217,173
CHARLES_AUSTEN_PUMP,1748044081,1748044096,15000.10,0.781,0.195,2264.412,135
AQUATEC_PUMP,1748044099,1748044105,6000.09,3.264,0.326,2264.738,173
CHARLES_AUSTEN_PUMP,1748044108,1748044123,15000.12,0.793,0.198,2264.937,137
AQUATEC_PUMP,1748044127,1748044133,6000.17,3.321,0.332,2265.269,176
CHARLES_AUSTEN_PUMP,1748044136,1748044151,15000.17,0.793,0.198,2265.467,137
AQUATEC_PUMP,1748044154,1748044160,6000.09,3.321,0.332,2265.799,176
CHARLES_AUSTEN_PUMP,1748044163,1748044178,15000.09,0.793,0.198,2265.997,137
AQUATEC_PUMP,1748044181,1748044187,6000.08,3.340,0.334,2266.331,177
CHARLES_AUSTEN_PUMP,1748044190,1748044205,15000.09,0.793,0.198,2266.530,137
AQUATEC_PUMP,1748044208,1748044214,6000.10,3.302,0.330,2266.860,175
CHARLES_AUSTEN_PUMP,1748044217,1748044232,15000.10,0.799,0.200,2267.060,138
AQUATEC_PUMP,1748044235,1748044241,6000.09,3.283,0.328,2267.388,174
CHARLES_AUSTEN_PUMP,1748044244,1748044259,15000.17,0.799,0.200,2267.588,138
AQUATEC_PUMP,1748044262,1748044268,6000.09,3.340,0.334,2267.922,177
CHARLES_AUSTEN_PUMP,1748044271,1748044286,15000.11,0.793,0.198,2268.120,137
AQUATEC_PUMP,1748044289,1748044295,6000.16,3.283,0.328,2268.448,174
CHARLES_AUSTEN_PUMP,1748044298,1748044313,15000.16,0.787,0.197,2268.645,136
AQUATEC_PUMP,1748044316,1748044322,6000.10,3.321,0.332,2268.977,176
CHARLES_AUSTEN_PUMP,1748044325,1748044340,15000.11,0.336,0.084,2269.061,58
AQUATEC_PUMP,1748044343,1748044349,6000.11,3.264,0.326,2269.387,173
CHARLES_AUSTEN_PUMP,1748044352,1748044367,15000.10,0.324,0.081,2269.468,56
AQUATEC_PUMP,1748044370,1748044376,6000.10,3.321,0.332,2269.800,176
CHARLES_AUSTEN_PUMP,1748044379,1748044394,15000.17,0.313,0.078,2269.879,54
AQUATEC_PUMP,1748044397,1748044403,6000.09,3.264,0.326,2270.205,173
CHARLES_AUSTEN_PUMP,1748044406,1748044421,15000.09,0.307,0.077,2270.282,53
AQUATEC_PUMP,1748044424,1748044430,6000.10,3.321,0.332,2270.614,176
CHARLES_AUSTEN_PUMP,1748044433,1748044448,15000.09,0.318,0.080,2270.693,55
AQUATEC_PUMP,1748044451,1748044457,6000.09,3.321,0.332,2271.025,176
CHARLES_AUSTEN_PUMP,1748044460,1748044475,15000.09,0.313,0.078,2271.104,54
AQUATEC_PUMP,1748044478,1748044484,6000.08,3.283,0.328,2271.432,174
CHARLES_AUSTEN_PUMP,1748044487,1748044502,15000.18,0.313,0.078,2271.510,54
AQUATEC_PUMP,1748044505,1748044511,6000.09,3.321,0.332,2271.842,176
CHARLES_AUSTEN_PUMP,1748044514,1748044529,15000.10,0.318,0.080,2271.922,55
AQUATEC_PUMP,1748044532,1748044538,6000.10,3.321,0.332,2272.254,176
CHARLES_AUSTEN_PUMP,1748044541,1748044556,15000.16,0.307,0.077,2272.331,53
AQUATEC_PUMP,1748044559,1748044565,6000.08,3.321,0.332,2272.663,176
CHARLES_AUSTEN_PUMP,1748044568,1748044583,15000.10,0.324,0.081,2272.744,56
AQUATEC_PUMP,1748044586,1748044592,6000.09,3.321,0.332,2273.076,176
CHARLES_AUSTEN_PUMP,1748044595,1748044610,15000.08,0.318,0.080,2273.155,55
AQUATEC_PUMP,1748044613,1748044619,6000.08,3.321,0.332,2273.487,176
CHARLES_AUSTEN_PUMP,1748044622,1748044637,15000.10,0.324,0.081,2273.568,56
AQUATEC_PUMP,1748044640,1748044646,6000.10,3.321,0.332,2273.900,176
CHARLES_AUSTEN_PUMP,1748044649,1748044664,15000.09,0.324,0.081,2273.982,56
AQUATEC_PUMP,1748044667,1748044673,6000.16,3.321,0.332,2274.314,176
CHARLES_AUSTEN_PUMP,1748044676,1748044691,15000.10,0.318,0.080,2274.393,55
AQUATEC_PUMP,1748044694,1748044700,6000.10,3.302,0.330,2274.723,175
CHARLES_AUSTEN_PUMP,1748044703,1748044718,15000.11,0.318,0.080,2274.803,55
AQUATEC_PUMP,1748044721,1748044727,6000.10,3.321,0.332,2275.135,176
CHARLES_AUSTEN_PUMP,1748044730,1748044745,15000.17,0.318,0.080,2275.215,55
AQUATEC_PUMP,1748044748,1748044754,6000.11,3.340,0.334,2275.549,177
CHARLES_AUSTEN_PUMP,1748044757,1748044772,15000.11,0.318,0.080,2275.628,55
AQUATEC_PUMP,1748044775,1748044781,6000.09,3.321,0.332,2275.960,176
CHARLES_AUSTEN_PUMP,1748044784,1748044799,15000.11,0.313,0.078,2276.038,54
AQUATEC_PUMP,1748044802,1748044808,6000.09,3.340,0.334,2276.372,177
CHARLES_AUSTEN_PUMP,1748044811,1748044826,15000.09,0.324,0.081,2276.453,56
AQUATEC_PUMP,1748044829,1748044835,6000.11,3.283,0.328,2276.782,174
CHARLES_AUSTEN_PUMP,1748044838,1748044853,15000.18,0.313,0.078,2276.860,54
AQUATEC_PUMP,1748044856,1748044862,6000.11,3.264,0.326,2277.186,173
CHARLES_AUSTEN_PUMP,1748044865,1748044880,15000.08,0.787,0.197,2277.383,136
AQUATEC_PUMP,1748044883,1748044889,6000.10,3.283,0.328,2277.711,174
CHARLES_AUSTEN_PUMP,1748044892,1748044907,15000.09,0.787,0.197,2277.908,136
AQUATEC_PUMP,1748044910,1748044916,6000.12,3.283,0.328,2278.237,174
CHARLES_AUSTEN_PUMP,1748044919,1748044934,15000.09,0.799,0.200,2278.436,138
AQUATEC_PUMP,1748044937,1748044943,6000.10,3.321,0.332,2278.768,176
CHARLES_AUSTEN_PUMP,1748044946,1748044961,15000.10,0.799,0.200,2278.968,138
AQUATEC_PUMP,1748044964,1748044970,6000.09,3.321,0.332,2279.300,176
CHARLES_AUSTEN_PUMP,1748044973,1748044988,15000.10,0.793,0.198,2279.498,137
AQUATEC_PUMP,1748044991,1748044997,6000.10,3.302,0.330,2279.829,175
CHARLES_AUSTEN_PUMP,1748045000,1748045015,15000.07,0.793,0.198,2280.027,137
AQUATEC_PUMP,1748045018,1748045024,6000.09,3.283,0.328,2280.355,174
CHARLES_AUSTEN_PUMP,1748045027,1748045042,15000.11,0.787,0.197,2280.552,136
AQUATEC_PUMP,1748045045,1748045051,6000.10,3.340,0.334,2280.886,177
CHARLES_AUSTEN_PUMP,1748045054,1748045069,15000.10,0.336,0.084,2280.970,58
AQUATEC_PUMP,1748045072,1748045078,6000.09,3.340,0.334,2281.304,177
CHARLES_AUSTEN_PUMP,1748045081,1748045096,15000.09,0.330,0.082,2281.386,57
AQUATEC_PUMP,1748045099,1748045105,6000.11,3.321,0.332,2281.718,176
CHARLES_AUSTEN_PUMP,1748045108,1748045123,15000.10,0.318,0.080,2281.798,55
AQUATEC_PUMP,1748045126,1748045132,6000.10,3.283,0.328,2282.126,174
CHARLES_AUSTEN_PUMP,1748045135,1748045150,15000.09,0.313,0.078,2282.204,54
AQUATEC_PUMP,1748045153,1748045159,6000.09,3.264,0.326,2282.531,173
CHARLES_AUSTEN_PUMP,1748045162,1748045177,15000.10,0.318,0.080,2282.610,55
AQUATEC_PUMP,1748045180,1748045186,6000.10,3.340,0.334,2282.944,177
CHARLES_AUSTEN_PUMP,1748045189,1748045204,15000.11,0.324,0.081,2283.025,56
AQUATEC_PUMP,1748045207,1748045213,6000.09,3.321,0.332,2283.358,176
CHARLES_AUSTEN_PUMP,1748045216,1748045231,15000.10,0.318,0.080,2283.437,55
AQUATEC_PUMP,1748045234,1748045240,6000.10,3.321,0.332,2283.769,176
CHARLES_AUSTEN_PUMP,1748045243,1748045258,15000.11,0.318,0.080,2283.849,55
AQUATEC_PUMP,1748045261,1748045267,6000.09,3.302,0.330,2284.179,175
CHARLES_AUSTEN_PUMP,1748045270,1748045285,15000.10,0.318,0.080,2284.259,55
AQUATEC_PUMP,1748045288,1748045294,6000.09,3.283,0.328,2284.587,174
CHARLES_AUSTEN_PUMP,1748045297,1748045312,15000.09,0.318,0.080,2284.666,55
AQUATEC_PUMP,1748045315,1748045321,6000.09,3.340,0.334,2285.000,177
CHARLES_AUSTEN_PUMP,1748045324,1748045339,15000.09,0.318,0.080,2285.080,55
AQUATEC_PUMP,1748045342,1748045348,6000.10,3.283,0.328,2285.408,174
CHARLES_AUSTEN_PUMP,1748045351,1748045366,15000.09,0.318,0.080,2285.488,55
