pump,start_time,end_time,elapsed_time_ms,flowrate,volume,total_volume,pulse_count
CHARLES_AUSTEN_PUMP,1748215032,1748215047,15000.10,0.307,0.077,5275.243,53
AQUATEC_PUMP,1748215050,1748215056,6000.10,3.321,0.332,5275.575,176
CHARLES_AUSTEN_PUMP,1748215059,1748215074,15000.12,0.318,0.080,5275.655,55
AQUATEC_PUMP,1748215077,1748215083,6000.10,3.264,0.326,5275.981,173
CHARLES_AUSTEN_PUMP,1748215086,1748215101,15000.11,0.307,0.077,5276.058,53
AQUATEC_PUMP,1748215104,1748215110,6000.10,3.264,0.326,5276.384,173
CHARLES_AUSTEN_PUMP,1748215113,1748215128,15000.10,0.324,0.081,5276.465,56
AQUATEC_PUMP,1748215131,1748215137,6000.09,3.302,0.330,5276.795,175
CHARLES_AUSTEN_PUMP,1748215140,1748215155,15000.10,0.805,0.201,5276.996,139
AQUATEC_PUMP,1748215158,1748215164,6000.11,3.264,0.326,5277.323,173
CHARLES_AUSTEN_PUMP,1748215167,1748215182,15000.10,0.810,0.203,5277.526,140
AQUATEC_PUMP,1748215185,1748215191,6000.09,3.207,0.321,5277.846,170
CHARLES_AUSTEN_PUMP,1748215194,1748215209,15000.10,0.810,0.203,5278.049,140
AQUATEC_PUMP,1748215212,1748215218,6000.11,3.226,0.323,5278.372,171
CHARLES_AUSTEN_PUMP,1748215221,1748215236,15000.11,0.805,0.201,5278.573,139
AQUATEC_PUMP,1748215239,1748215245,6000.10,3.283,0.328,5278.901,174
CHARLES_AUSTEN_PUMP,1748215248,1748215263,15000.10,0.805,0.201,5279.102,139
AQUATEC_PUMP,1748215266,1748215272,6000.10,3.302,0.330,5279.432,175
CHARLES_AUSTEN_PUMP,1748215275,1748215290,15000.10,0.810,0.203,5279.635,140
AQUATEC_PUMP,1748215293,1748215299,6000.10,3.321,0.332,5279.967,176
CHARLES_AUSTEN_PUMP,1748215302,1748215317,15000.10,0.822,0.205,5280.173,142
AQUATEC_PUMP,1748215320,1748215326,6000.09,3.302,0.330,5280.503,175
CHARLES_AUSTEN_PUMP,1748215329,1748215344,15000.17,0.810,0.203,5280.705,140
AQUATEC_PUMP,1748215347,1748215353,6000.09,3.302,0.330,5281.035,175
CHARLES_AUSTEN_PUMP,1748215356,1748215371,15000.09,0.816,0.204,5281.240,141
AQUATEC_PUMP,1748215374,1748215380,6000.17,3.245,0.325,5281.564,172
CHARLES_AUSTEN_PUMP,1748215383,1748215398,15000.18,0.805,0.201,5281.765,139
AQUATEC_PUMP,1748215401,1748215407,6000.10,3.321,0.332,5282.097,176
CHARLES_AUSTEN_PUMP,1748215410,1748215425,15000.11,0.324,0.081,5282.178,56
AQUATEC_PUMP,1748215428,1748215434,6000.11,3.321,0.332,5282.510,176
CHARLES_AUSTEN_PUMP,1748215437,1748215452,15000.11,0.318,0.080,5282.590,55
AQUATEC_PUMP,1748215455,1748215461,6000.12,3.302,0.330,5282.920,175
CHARLES_AUSTEN_PUMP,1748215464,1748215479,15000.10,0.313,0.078,5282.998,54
AQUATEC_PUMP,1748215482,1748215488,6000.09,3.321,0.332,5283.330,176
CHARLES_AUSTEN_PUMP,1748215491,1748215506,15000.09,0.307,0.077,5283.407,53
AQUATEC_PUMP,1748215509,1748215515,6000.10,3.302,0.330,5283.737,175
CHARLES_AUSTEN_PUMP,1748215518,1748215533,15000.10,0.313,0.078,5283.815,54
AQUATEC_PUMP,1748215536,1748215542,6000.11,3.302,0.330,5284.146,175
CHARLES_AUSTEN_PUMP,1748215545,1748215560,15000.11,0.313,0.078,5284.224,54
AQUATEC_PUMP,1748215563,1748215569,6000.10,3.302,0.330,5284.554,175
CHARLES_AUSTEN_PUMP,1748215572,1748215587,15000.12,0.307,0.077,5284.631,53
AQUATEC_PUMP,1748215590,1748215596,6000.10,3.245,0.325,5284.955,172
CHARLES_AUSTEN_PUMP,1748215599,1748215614,15000.11,0.313,0.078,5285.033,54
AQUATEC_PUMP,1748215617,1748215623,6000.11,3.321,0.332,5285.365,176
CHARLES_AUSTEN_PUMP,1748215626,1748215641,15000.10,0.307,0.077,5285.442,53
AQUATEC_PUMP,1748215644,1748215650,6000.10,3.264,0.326,5285.769,173
CHARLES_AUSTEN_PUMP,1748215653,1748215668,15000.10,0.307,0.077,5285.845,53
AQUATEC_PUMP,1748215671,1748215677,6000.09,3.321,0.332,5286.177,176
CHARLES_AUSTEN_PUMP,1748215680,1748215695,15000.17,0.313,0.078,5286.255,54
AQUATEC_PUMP,1748215698,1748215704,6000.09,3.283,0.328,5286.584,174
CHARLES_AUSTEN_PUMP,1748215707,1748215722,15000.10,0.313,0.078,5286.662,54
AQUATEC_PUMP,1748215725,1748215731,6000.10,3.321,0.332,5286.994,176
CHARLES_AUSTEN_PUMP,1748215734,1748215749,15000.09,0.307,0.077,5287.071,53
AQUATEC_PUMP,1748215752,1748215758,6000.09,3.283,0.328,5287.399,174
CHARLES_AUSTEN_PUMP,1748215761,1748215776,15000.10,0.313,0.078,5287.477,54
AQUATEC_PUMP,1748215779,1748215785,6000.09,3.321,0.332,5287.809,176
CHARLES_AUSTEN_PUMP,1748215788,1748215803,15000.10,0.307,0.077,5287.886,53
AQUATEC_PUMP,1748215806,1748215812,6000.09,3.264,0.326,5288.212,173
CHARLES_AUSTEN_PUMP,1748215815,1748215830,15000.12,0.313,0.078,5288.290,54
AQUATEC_PUMP,1748215833,1748215839,6000.10,3.302,0.330,5288.621,175
CHARLES_AUSTEN_PUMP,1748215842,1748215857,15000.16,0.307,0.077,5288.697,53
AQUATEC_PUMP,1748215860,1748215866,6000.09,3.302,0.330,5289.028,175
CHARLES_AUSTEN_PUMP,1748215869,1748215884,15000.18,0.313,0.078,5289.106,54
AQUATEC_PUMP,1748215887,1748215893,6000.17,3.302,0.330,5289.436,175
CHARLES_AUSTEN_PUMP,1748215896,1748215911,15000.09,0.307,0.077,5289.513,53
AQUATEC_PUMP,1748215914,1748215920,6000.10,3.302,0.330,5289.843,175
CHARLES_AUSTEN_PUMP,1748215923,1748215938,15000.11,0.307,0.077,5289.919,53
AQUATEC_PUMP,1748215941,1748215947,6000.11,3.302,0.330,5290.250,175
CHARLES_AUSTEN_PUMP,1748215950,1748215965,15000.10,0.313,0.078,5290.328,54
AQUATEC_PUMP,1748215968,1748215974,6000.09,3.321,0.332,5290.660,176
CHARLES_AUSTEN_PUMP,1748215977,1748215992,15000.10,0.307,0.077,5290.737,53
AQUATEC_PUMP,1748215995,1748216001,6000.16,3.321,0.332,5291.069,176
CHARLES_AUSTEN_PUMP,1748216004,1748216019,15000.14,0.313,0.078,5291.147,54
AQUATEC_PUMP,1748216022,1748216028,6000.17,3.302,0.330,5291.477,175
CHARLES_AUSTEN_PUMP,1748216031,1748216046,15000.10,0.810,0.203,5291.680,140
AQUATEC_PUMP,1748216049,1748216055,6000.09,3.264,0.326,5292.006,173
CHARLES_AUSTEN_PUMP,1748216058,1748216073,15000.10,0.324,0.081,5292.087,56
AQUATEC_PUMP,1748216076,1748216082,6000.08,3.321,0.332,5292.419,176
CHARLES_AUSTEN_PUMP,1748216085,1748216100,15000.10,0.307,0.077,5292.496,53
AQUATEC_PUMP,1748216103,1748216109,6000.11,3.245,0.325,5292.820,172
CHARLES_AUSTEN_PUMP,1748216112,1748216127,15000.11,0.313,0.078,5292.899,54
AQUATEC_PUMP,1748216130,1748216136,6000.10,3.283,0.328,5293.227,174
CHARLES_AUSTEN_PUMP,1748216139,1748216154,15000.10,0.313,0.078,5293.305,54
AQUATEC_PUMP,1748216157,1748216163,6000.10,3.245,0.325,5293.630,172
CHARLES_AUSTEN_PUMP,1748216166,1748216181,15000.10,0.313,0.078,5293.708,54
AQUATEC_PUMP,1748216184,1748216190,6000.09,3.245,0.325,5294.032,172
CHARLES_AUSTEN_PUMP,1748216193,1748216208,15000.12,0.324,0.081,5294.113,56
AQUATEC_PUMP,1748216211,1748216217,6000.11,3.264,0.326,5294.440,173
CHARLES_AUSTEN_PUMP,1748216220,1748216235,15000.11,0.307,0.077,5294.516,53
AQUATEC_PUMP,1748216238,1748216244,6000.10,3.302,0.330,5294.847,175
CHARLES_AUSTEN_PUMP,1748216247,1748216262,15000.11,0.313,0.078,5294.925,54
AQUATEC_PUMP,1748216265,1748216271,6000.10,3.283,0.328,5295.253,174
CHARLES_AUSTEN_PUMP,1748216274,1748216289,15000.17,0.307,0.077,5295.330,53
AQUATEC_PUMP,1748216292,1748216298,6000.09,3.321,0.332,5295.662,176
CHARLES_AUSTEN_PUMP,1748216301,1748216316,15000.09,0.307,0.077,5295.738,53
AQUATEC_PUMP,1748216319,1748216325,6000.09,3.321,0.332,5296.071,176
CHARLES_AUSTEN_PUMP,1748216328,1748216343,15000.10,0.301,0.075,5296.146,52
AQUATEC_PUMP,1748216346,1748216352,6000.17,3.321,0.332,5296.478,176
CHARLES_AUSTEN_PUMP,1748216355,1748216370,15000.14,0.313,0.078,5296.556,54
AQUATEC_PUMP,1748216373,1748216379,6000.04,3.321,0.332,5296.888,176
CHARLES_AUSTEN_PUMP,1748216382,1748216397,15000.10,0.313,0.078,5296.966,54
AQUATEC_PUMP,1748216400,1748216406,6000.10,3.321,0.332,5297.298,176
CHARLES_AUSTEN_PUMP,1748216409,1748216424,15000.11,0.313,0.078,5297.376,54
AQUATEC_PUMP,1748216427,1748216433,6000.11,3.283,0.328,5297.705,174
CHARLES_AUSTEN_PUMP,1748216436,1748216451,15000.17,0.307,0.077,5297.781,53
AQUATEC_PUMP,1748216454,1748216460,6000.17,3.283,0.328,5298.110,174
CHARLES_AUSTEN_PUMP,1748216463,1748216478,15000.10,0.307,0.077,5298.186,53
AQUATEC_PUMP,1748216481,1748216487,6000.09,3.340,0.334,5298.520,177
CHARLES_AUSTEN_PUMP,1748216490,1748216505,15000.09,0.307,0.077,5298.597,53
AQUATEC_PUMP,1748216508,1748216514,6000.10,3.321,0.332,5298.929,176
CHARLES_AUSTEN_PUMP,1748216517,1748216532,15000.09,0.313,0.078,5299.007,54
AQUATEC_PUMP,1748216535,1748216541,6000.09,3.340,0.334,5299.341,177
CHARLES_AUSTEN_PUMP,1748216544,1748216559,15000.10,0.307,0.077,5299.418,53
AQUATEC_PUMP,1748216562,1748216568,6000.16,3.302,0.330,5299.748,175
CHARLES_AUSTEN_PUMP,1748216571,1748216586,15000.11,0.318,0.080,5299.828,55
AQUATEC_PUMP,1748216589,1748216595,6000.10,3.321,0.332,5300.160,176
CHARLES_AUSTEN_PUMP,1748216598,1748216613,15000.10,0.307,0.077,5300.237,53
AQUATEC_PUMP,1748216616,1748216622,6000.18,3.321,0.332,5300.569,176
CHARLES_AUSTEN_PUMP,1748216625,1748216640,15000.10,0.324,0.081,5300.650,56
AQUATEC_PUMP,1748216643,1748216649,6000.09,3.340,0.334,5300.984,177
CHARLES_AUSTEN_PUMP,1748216652,1748216667,15000.09,0.313,0.078,5301.062,54
AQUATEC_PUMP,1748216670,1748216676,6000.09,3.340,0.334,5301.396,177
CHARLES_AUSTEN_PUMP,1748216679,1748216694,15000.09,0.313,0.078,5301.474,54
AQUATEC_PUMP,1748216697,1748216703,6000.09,3.340,0.334,5301.808,177
CHARLES_AUSTEN_PUMP,1748216706,1748216721,15000.11,0.301,0.075,5301.883,52
AQUATEC_PUMP,1748216724,1748216730,6000.10,3.321,0.332,5302.215,176
CHARLES_AUSTEN_PUMP,1748216733,1748216748,15000.10,0.301,0.075,5302.290,52
AQUATEC_PUMP,1748216751,1748216757,6000.16,3.264,0.326,5302.617,173
CHARLES_AUSTEN_PUMP,1748216760,1748216775,15000.16,0.307,0.077,5302.694,53
AQUATEC_PUMP,1748216778,1748216784,6000.08,3.321,0.332,5303.026,176
CHARLES_AUSTEN_PUMP,1748216787,1748216802,15000.10,0.307,0.077,5303.102,53
AQUATEC_PUMP,1748216805,1748216811,6000.10,3.321,0.332,5303.434,176
CHARLES_AUSTEN_PUMP,1748216814,1748216829,15000.09,0.307,0.077,5303.511,53
AQUATEC_PUMP,1748216832,1748216838,6000.10,3.321,0.332,5303.843,176
CHARLES_AUSTEN_PUMP,1748216841,1748216856,15000.11,0.307,0.077,5303.920,53
AQUATEC_PUMP,1748216859,1748216865,6000.11,3.302,0.330,5304.250,175
CHARLES_AUSTEN_PUMP,1748216868,1748216883,15000.16,0.301,0.075,5304.325,52
AQUATEC_PUMP,1748216886,1748216892,6000.17,3.321,0.332,5304.657,176
CHARLES_AUSTEN_PUMP,1748216895,1748216910,15000.17,0.313,0.078,5304.736,54
AQUATEC_PUMP,1748216913,1748216919,6000.05,3.321,0.332,5305.068,176
CHARLES_AUSTEN_PUMP,1748216922,1748216937,15000.09,0.307,0.077,5305.144,53
AQUATEC_PUMP,1748216940,1748216946,6000.08,3.302,0.330,5305.475,175
CHARLES_AUSTEN_PUMP,1748216949,1748216964,15000.09,0.301,0.075,5305.550,52
AQUATEC_PUMP,1748216967,1748216973,6000.05,3.302,0.330,5305.880,175
CHARLES_AUSTEN_PUMP,1748216976,1748216991,15000.09,0.307,0.077,5305.957,53
AQUATEC_PUMP,1748216994,1748217000,6000.09,3.283,0.328,5306.285,174
CHARLES_AUSTEN_PUMP,1748217003,1748217018,15000.17,0.307,0.077,5306.362,53
AQUATEC_PUMP,1748217021,1748217027,6000.09,3.264,0.326,5306.688,173
CHARLES_AUSTEN_PUMP,1748217030,1748217045,15000.11,0.307,0.077,5306.765,53
AQUATEC_PUMP,1748217048,1748217054,6000.11,3.264,0.326,5307.091,173
CHARLES_AUSTEN_PUMP,1748217057,1748217072,15000.12,0.313,0.078,5307.169,54
AQUATEC_PUMP,1748217075,1748217081,6000.11,3.321,0.332,5307.501,176
CHARLES_AUSTEN_PUMP,1748217084,1748217099,15000.11,0.313,0.078,5307.580,54
AQUATEC_PUMP,1748217102,1748217108,6000.15,3.302,0.330,5307.910,175
CHARLES_AUSTEN_PUMP,1748217111,1748217126,15000.09,0.318,0.080,5307.989,55
AQUATEC_PUMP,1748217129,1748217135,6000.17,3.321,0.332,5308.321,176
CHARLES_AUSTEN_PUMP,1748217138,1748217153,15000.17,0.301,0.075,5308.397,52
AQUATEC_PUMP,1748217156,1748217162,6000.10,3.283,0.328,5308.725,174
CHARLES_AUSTEN_PUMP,1748217165,1748217180,15000.11,0.307,0.077,5308.802,53
AQUATEC_PUMP,1748217183,1748217189,6000.10,3.321,0.332,5309.134,176
CHARLES_AUSTEN_PUMP,1748217192,1748217207,15000.10,0.313,0.078,5309.212,54
AQUATEC_PUMP,1748217210,1748217216,6000.10,3.283,0.328,5309.540,174
CHARLES_AUSTEN_PUMP,1748217219,1748217234,15000.11,0.313,0.078,5309.618,54
AQUATEC_PUMP,1748217237,1748217243,6000.12,3.321,0.332,5309.950,176
CHARLES_AUSTEN_PUMP,1748217246,1748217261,15000.10,0.307,0.077,5310.027,53
AQUATEC_PUMP,1748217264,1748217270,6000.15,3.321,0.332,5310.359,176
CHARLES_AUSTEN_PUMP,1748217273,1748217288,15000.09,0.810,0.203,5310.562,140
AQUATEC_PUMP,1748217291,1748217297,6000.15,3.321,0.332,5310.894,176
CHARLES_AUSTEN_PUMP,1748217300,1748217315,15000.10,0.330,0.082,5310.976,57
AQUATEC_PUMP,1748217318,1748217324,6000.10,3.321,0.332,5311.308,176
CHARLES_AUSTEN_PUMP,1748217327,1748217342,15000.09,0.313,0.078,5311.387,54
AQUATEC_PUMP,1748217345,1748217351,6000.10,3.321,0.332,5311.719,176
CHARLES_AUSTEN_PUMP,1748217354,1748217369,15000.11,0.307,0.077,5311.795,53
AQUATEC_PUMP,1748217372,1748217378,6000.11,3.264,0.326,5312.122,173
CHARLES_AUSTEN_PUMP,1748217381,1748217396,15000.11,0.301,0.075,5312.197,52
AQUATEC_PUMP,1748217399,1748217405,6000.11,3.264,0.326,5312.523,173
CHARLES_AUSTEN_PUMP,1748217408,1748217423,15000.10,0.307,0.077,5312.600,53
AQUATEC_PUMP,1748217426,1748217432,6000.11,3.264,0.326,5312.927,173
CHARLES_AUSTEN_PUMP,1748217435,1748217450,15000.09,0.307,0.077,5313.003,53
AQUATEC_PUMP,1748217453,1748217459,6000.10,3.302,0.330,5313.333,175
CHARLES_AUSTEN_PUMP,1748217462,1748217477,15000.09,0.313,0.078,5313.412,54
AQUATEC_PUMP,1748217480,1748217486,6000.09,3.208,0.321,5313.732,170
CHARLES_AUSTEN_PUMP,1748217489,1748217504,15000.09,0.307,0.077,5313.809,53
AQUATEC_PUMP,1748217507,1748217513,6000.09,3.302,0.330,5314.139,175
CHARLES_AUSTEN_PUMP,1748217516,1748217531,15000.10,0.313,0.078,5314.217,54
AQUATEC_PUMP,1748217534,1748217540,6000.09,3.321,0.332,5314.549,176
CHARLES_AUSTEN_PUMP,1748217543,1748217558,15000.10,0.307,0.077,5314.626,53
AQUATEC_PUMP,1748217561,1748217567,6000.09,3.264,0.326,5314.953,173
CHARLES_AUSTEN_PUMP,1748217570,1748217585,15000.10,0.313,0.078,5315.031,54
AQUATEC_PUMP,1748217588,1748217594,6000.09,3.264,0.326,5315.357,173
CHARLES_AUSTEN_PUMP,1748217597,1748217612,15000.09,0.307,0.077,5315.434,53
AQUATEC_PUMP,1748217615,1748217621,6000.09,3.302,0.330,5315.764,175
CHARLES_AUSTEN_PUMP,1748217624,1748217639,15000.10,0.307,0.077,5315.841,53
AQUATEC_PUMP,1748217642,1748217648,6000.09,3.245,0.325,5316.165,172
CHARLES_AUSTEN_PUMP,1748217651,1748217666,15000.07,0.318,0.080,5316.245,55
AQUATEC_PUMP,1748217669,1748217675,6000.09,3.302,0.330,5316.575,175
CHARLES_AUSTEN_PUMP,1748217678,1748217693,15000.09,0.313,0.078,5316.653,54
AQUATEC_PUMP,1748217696,1748217702,6000.17,3.321,0.332,5316.985,176
CHARLES_AUSTEN_PUMP,1748217705,1748217720,15000.09,0.313,0.078,5317.063,54
AQUATEC_PUMP,1748217723,1748217729,6000.18,3.321,0.332,5317.396,176
CHARLES_AUSTEN_PUMP,1748217732,1748217747,15000.10,0.313,0.078,5317.474,54
AQUATEC_PUMP,1748217750,1748217756,6000.09,3.321,0.332,5317.806,176
CHARLES_AUSTEN_PUMP,1748217759,1748217774,15000.10,0.307,0.077,5317.882,53
AQUATEC_PUMP,1748217777,1748217783,6000.10,3.321,0.332,5318.215,176
CHARLES_AUSTEN_PUMP,1748217786,1748217801,15000.07,0.307,0.077,5318.291,53
AQUATEC_PUMP,1748217804,1748217810,6000.11,3.283,0.328,5318.620,174
CHARLES_AUSTEN_PUMP,1748217813,1748217828,15000.09,0.313,0.078,5318.698,54
AQUATEC_PUMP,1748217831,1748217837,6000.09,3.321,0.332,5319.030,176
CHARLES_AUSTEN_PUMP,1748217840,1748217855,15000.09,0.307,0.077,5319.106,53
AQUATEC_PUMP,1748217858,1748217864,6000.10,3.302,0.330,5319.437,175
CHARLES_AUSTEN_PUMP,1748217867,1748217882,15000.10,0.307,0.077,5319.513,53
AQUATEC_PUMP,1748217885,1748217891,6000.10,3.321,0.332,5319.845,176
CHARLES_AUSTEN_PUMP,1748217894,1748217909,15000.09,0.810,0.203,5320.048,140
AQUATEC_PUMP,1748217912,1748217918,6000.10,3.302,0.330,5320.378,175
CHARLES_AUSTEN_PUMP,1748217921,1748217936,15000.11,0.318,0.080,5320.458,55
AQUATEC_PUMP,1748217939,1748217945,6000.11,3.321,0.332,5320.790,176
CHARLES_AUSTEN_PUMP,1748217948,1748217963,15000.10,0.313,0.078,5320.868,54
AQUATEC_PUMP,1748217966,1748217972,6000.11,3.321,0.332,5321.200,176
CHARLES_AUSTEN_PUMP,1748217975,1748217990,15000.11,0.318,0.080,5321.280,55
AQUATEC_PUMP,1748217993,1748217999,6000.11,3.321,0.332,5321.612,176
CHARLES_AUSTEN_PUMP,1748218002,1748218017,15000.11,0.307,0.077,5321.688,53
AQUATEC_PUMP,1748218020,1748218026,6000.11,3.264,0.326,5322.015,173
CHARLES_AUSTEN_PUMP,1748218029,1748218044,15000.11,0.313,0.078,5322.093,54
AQUATEC_PUMP,1748218047,1748218053,6000.17,3.321,0.332,5322.425,176
CHARLES_AUSTEN_PUMP,1748218056,1748218071,15000.17,0.307,0.077,5322.502,53
AQUATEC_PUMP,1748218074,1748218080,6000.09,3.264,0.326,5322.828,173
CHARLES_AUSTEN_PUMP,1748218083,1748218098,15000.10,0.313,0.078,5322.906,54
AQUATEC_PUMP,1748218101,1748218107,6000.10,3.302,0.330,5323.237,175
CHARLES_AUSTEN_PUMP,1748218110,1748218125,15000.10,0.313,0.078,5323.315,54
AQUATEC_PUMP,1748218128,1748218134,6000.10,3.302,0.330,5323.645,175
CHARLES_AUSTEN_PUMP,1748218137,1748218152,15000.17,0.313,0.078,5323.723,54
AQUATEC_PUMP,1748218155,1748218161,6000.17,3.321,0.332,5324.055,176
